transaction_ref,transaction_cur,timestamp_ref_ns,timestamp_cur_ns,scan_ref_ns,scan_cur_ns,eval_time_s,mismatch_ref_ms,mismatch_cur_ms,image_dt_s,scan_dt_s,attempted,status,detected,klt_valid,klt_forward_valid,fb_valid,depth_associated,pnp_correspondences,pnp_inliers,inlier_ratio,reprojection_rmse_px,feature_ms,klt_ms,depth_ms,projection_ms,association_ms,pnp_ms,preprocess_ms,total_ms,T_Ccur_Cref_00,T_Ccur_Cref_01,T_Ccur_Cref_02,T_Ccur_Cref_03,T_Ccur_Cref_10,T_Ccur_Cref_11,T_Ccur_Cref_12,T_Ccur_Cref_13,T_Ccur_Cref_20,T_Ccur_Cref_21,T_Ccur_Cref_22,T_Ccur_Cref_23,visual_t_error_m,visual_r_error_deg,visual_scan_gt_t_error_m,visual_scan_gt_r_error_deg,camera_t_error_m,camera_r_error_deg,visual_relative_t_m,visual_relative_r_deg,visual_camera_relative_t_m,visual_camera_relative_r_deg,gt_relative_t_m,gt_relative_r_deg,gt_camera_relative_t_m,gt_camera_relative_r_deg,ikfom_t_error_m,ikfom_r_error_deg,paired_evaluable,e_visual_x,e_visual_y,e_visual_z,e_visual_roll,e_visual_pitch,e_visual_yaw,e_ikfom_x,e_ikfom_y,e_ikfom_z,e_ikfom_roll,e_ikfom_pitch,e_ikfom_yaw,ikfom_ref_image_offset_ms,ikfom_cur_image_offset_ms,image_minus_ikfom_dt_ms,ikfom_matched_dt_s,directional_evaluable
1185,1186,1660857513127122158,1660857513208607774,1660857513113587051,1660857513214447170,120.01664018630981,13.535107,-5.839396,0.08148561600000001,0.10086011900000001,1,VALID,500,407,456,407,53,53,42,0.7924528301886793,0.47718931926169605,15.8853379834909,17.479270027251914,2.7593149861786515,1.6967400151770562,1.0470699926372617,0.7785279885865748,4.205670993542299,41.13088999292813,0.9999450113906415,-0.005000299968333786,0.009217982165118665,0.0016935942079553603,0.005051573482462627,0.9999718531960157,-0.005547469790570581,-0.0007527950082383349,-0.009189983695363398,0.005593730057188489,0.9999421255171352,-0.11575413207526122,0.017632796375800234,0.9703050446881218,0.01901884329101122,1.1824840025638845,0.017987753315328675,0.9703050446981435,0.11631679004520076,0.6803775586684783,0.11576896844216358,0.6803775586684783,0.10414868369491753,1.0795667750114937,0.10424717090961477,1.079566775011493,0.021665511629346622,0.5958109551770521,1,0.012659382820748109,0.011892275968934453,0.003037977436862565,0.7502029947799554,0.048164227463412826,0.6138078548519977,0.015853999223188114,0.01151339805417195,-0.009245905474246096,0.4330910371681972,-0.059889849378325886,0.40454138155041897,-13.535017,5.839486,-19.374503,0.10086011900000001,1
1186,1187,1660857513208607774,1660857513330814902,1660857513214447170,1660857513315307051,120.1175000667572,-5.839396,15.507851,0.12220712800000001,0.10085988100000001,1,VALID,500,294,418,294,52,52,35,0.6730769230769231,0.7326152485063103,11.099488998297602,25.827686011325568,2.992656984133646,1.927496981807053,1.048326987074688,1.5265349938999861,5.977281980449334,47.448860976146534,0.9999984520342783,0.0017106611862743773,0.00041178556675221565,-0.029764444201831834,-0.0017145087672768942,0.9999530991927723,0.009532044610495432,-0.00735257010486805,-0.00039546015493570054,-0.009532735865181552,0.9999544842432532,-0.19615968727475458,0.07005450815309781,0.5683810047484907,0.07908779859466741,0.48880670947534416,0.07025093262227917,0.568381004737471,0.1984410427720879,0.5554005493410915,0.19854119304950416,0.5554005493410914,0.18377772120733318,0.46298294298347614,0.18367360056571805,0.4629829429834779,0.043541202898337544,0.5172017911856146,1,0.019522571372331435,-0.05688952960355363,0.03591774966602265,0.44790743699078966,-0.3089910214588321,-0.1654106663864579,-0.02258884330233145,-0.023720852923388425,0.02868626229894526,0.4027531997367767,-0.2777277963064835,-0.16877441990302616,5.839486,-15.507762,21.347248,0.10085988000000001,1
1187,1188,1660857513330814902,1660857513412289318,1660857513315307051,1660857513416165978,120.21835899353027,15.507851,-3.87666,0.08147441600000001,0.100858927,1,VALID,500,353,447,353,42,42,34,0.8095238095238095,0.37084239759097387,6.04789299541153,16.112114011775702,3.1569949933327734,1.8480880244169384,1.2807610037270933,0.7950110011734068,4.778723989147693,30.916157993488014,0.9998691471285717,-0.015174863775898354,0.005604652510710173,0.008039068234059431,0.015174327464762319,0.9998848537134687,0.0001382041514441287,-0.007826794361884734,-0.005606104384957694,-5.3139234510385124e-05,0.9999842842614312,-0.13627565157811847,0.0313980685334485,0.7236236153262077,0.03558240235044839,0.6853923634301268,0.030875253314776377,0.7236236153182461,0.1369314491414174,0.9269185847581728,0.13673674905121824,0.9269185847581731,0.12373744466614925,0.29691950228730474,0.12364984303842065,0.29691950228730374,0.026671518385151617,0.7835620713068633,1,0.018129376419053506,-0.011220919651081775,0.0230489778617483,-0.6782236931682072,0.17624363799451756,0.17946668986268913,0.008806988717850572,-0.017177247811622817,0.018405135161449714,-0.7466242711382488,0.20622474507600702,0.11695970770095573,-15.507762,3.876749,-19.384510999999993,0.100858927,1
1188,1189,1660857513412289318,1660857513534535286,1660857513416165978,1660857513517026097,120.31921911239624,-3.87666,17.509189,0.12224596800000001,0.10086011900000001,1,VALID,500,320,446,320,44,44,38,0.8636363636363636,0.4673127529652279,6.623249995755032,18.94574100151658,3.550274996086955,2.257361018564552,1.2672819721046835,0.7004450017120689,2.8283880092203617,32.674288988346234,0.9999007570762555,0.013763870207224147,-0.003005307846115812,-0.0011734075097738288,-0.013781449501545652,0.9998875700058693,-0.005909229847818645,0.008229786486511069,0.0029236360867222993,0.005950060896889304,0.9999780243222126,-0.17995157539014028,0.023929696889834172,0.9176190416336971,0.04952237415728339,0.8982142388911404,0.024086626196832512,0.91761904163659,0.18013720085720658,0.8758070726291302,0.18014348657720294,0.8758070726291302,0.16163830731653167,0.16578737580820957,0.16166859282173002,0.16578737580820987,0.021184232663515715,0.7963789738122075,1,0.019295195929631394,0.014063301484303315,-0.0015966711114276824,0.7413513212339646,0.4933808511172609,-0.21819642024670588,0.008872108697387748,0.01383387462932714,-0.01336717298248817,0.6088132637716825,0.5047083340703724,-0.09136691107872297,3.876749,-17.5091,21.385848999999997,0.10086011900000001,1
1189,1190,1660857513534535286,1660857513615975702,1660857513517026097,1660857513617885977,120.42007899284363,17.509189,-1.910275,0.081440416,0.10085988000000001,1,VALID,500,357,442,357,41,41,36,0.8780487804878049,0.5753522534537915,21.928968984866515,17.82191399252042,3.2905320113059133,1.9673779897857457,1.2898409913759679,0.7558990037068725,4.095040989341214,47.919175995048136,0.9999811627217083,-0.004994053095109842,0.003568421979464256,0.0053422113284704595,0.0049612669644858165,0.9999459364713771,0.00913837865749995,0.0006540944380249024,-0.003613866606199166,-0.009120502621235996,0.9999518770421348,-0.10006673941584124,0.019112132206314802,0.5620625647674858,0.03836846897044199,0.547762689995504,0.01909774668127702,0.5620625647694476,0.10016132389739267,0.6303186420034034,0.10021137359965568,0.6303186420034033,0.1074863669713521,0.1094282890763387,0.10751142445139128,0.10942828907633993,0.021097900656571262,0.49745432463302797,1,-0.0066766971101624075,0.016525374102339764,-0.006899806080501327,-0.3222866216558384,-0.4218350921295786,0.18585621436371363,-0.00791878648750459,0.016779808485873064,-0.010042522584355345,-0.13574488580684266,-0.45490068920355003,0.14919959053844686,-17.5091,1.910364,-19.419464000000012,0.10085988000000001,1
1190,1191,1660857513615975702,1660857513738196838,1660857513617885977,1660857513718746096,120.5209391117096,-1.910275,19.450742,0.12222113600000001,0.10086011900000001,1,VALID,500,301,431,301,46,46,32,0.6956521739130435,0.6061436090646051,7.0734509790781885,18.69612600421533,2.7355689962860197,1.7062379920389503,1.0131269809789956,1.263020996702835,5.2703409746754915,35.05911197862588,0.9999487868123722,0.0037070606460917373,-0.009417083085080102,0.012887317394551415,-0.003807158028863971,0.9999362124615927,-0.010633746080647544,-0.010939088532805362,0.009377062450915023,0.010669053816090172,0.9998991159064303,-0.18171242688686984,0.028930817993836157,0.5402874970276029,0.04649760404425309,0.5848258959388494,0.028852063243750177,0.5402874970247906,0.18226973030388838,0.8418555737056156,0.18249699365379277,0.8418555737056156,0.17308725385267723,0.3414842859401288,0.17300011176314592,0.3414842859401293,0.03139109908473625,0.5470264858611106,1,0.009332510138661836,0.006405649025139071,-0.02662450271593787,0.21733729783062408,0.29841392513758747,-0.393927584005369,0.011292603410558627,0.0013005997768028785,-0.02926066728870258,0.4503585846421825,-0.1504038780181688,-0.27224287683552983,1.910364,-19.450653,21.361016999999997,0.10086011900000001,1
1191,1192,1660857513738196838,1660857513819665774,1660857513718746096,1660857513819605976,120.62179899215698,19.450742,0.059798,0.081468936,0.10085988000000001,1,VALID,500,369,432,369,44,44,38,0.8636363636363636,0.4532555710228075,6.435235001845285,15.22574998671189,2.72362501709722,1.7142710275948048,0.9935709822457284,0.9372789936605841,5.443549976916984,30.78590295626782,0.9999775599170657,-0.004486776644879667,0.004974786191411662,0.008268820739803024,0.0044878931043564885,0.9999899066119745,-0.00021328304779291384,0.006008907009046923,-0.0049737790255667035,0.00023560457034767796,0.999987602929502,-0.10881099142026097,0.008323307084221875,0.5019837905399691,0.034117644015151,0.5413301822845877,0.008565190095411372,0.5019837905390141,0.10949574916570598,0.38405574995763236,0.10929003712018072,0.38405574995763236,0.11551929522233924,0.23268718912981498,0.1154553001551986,0.23268718912981629,0.019247730383540038,0.4204220342216105,1,-0.005875948280522046,0.0033827796234365084,-0.004827781544576228,-0.255931014418757,-0.1920288232495877,0.3872267710105129,-0.005248504839211909,0.00784686681875103,-0.016773640123688226,-0.3044981808476339,0.18195229835972798,0.2251918928740121,-19.450653,-0.059708,-19.390945000000006,0.10085988100000001,1
1192,1193,1660857513819665774,1660857513901147870,1660857513819605976,1660857513920466095,120.72265911102295,0.059798,-19.318225,0.081482096,0.10086011900000001,1,VALID,500,354,425,354,50,50,43,0.86,0.6377662346140286,7.6259709894657135,13.739443995291367,2.7963310130871832,1.736898993840441,1.0439970064908266,0.6104880012571812,4.359673970611766,29.155025986256078,0.9999842383334625,0.00540132682313848,-0.0015325642546332632,0.007109382761462431,-0.005384734030276786,0.9999289811536116,0.01063189957267041,0.003964228695576248,0.0015898817780306675,-0.010623479545319175,0.9999423053148027,-0.0908087801957446,0.04180332034080218,0.5432663219578752,0.0679003608621764,0.5275753242281909,0.04222258639250683,0.5432663219520552,0.09080428124751623,0.6886870175332254,0.091172874217274,0.6886870175332254,0.12238650818979317,0.2958413178045903,0.12229419434379778,0.29584131780458983,0.04061684833335808,0.45182071502174365,1,-0.027793643256843147,-0.0071027535654799015,0.030406937988148804,0.4100221388380697,-0.33328133197138854,-0.1274688332488349,-0.022964990395449664,-0.005351203198896402,0.033071168848349444,0.38091249976696495,-0.21542558343404308,-0.11314469329415752,-0.059708,19.318315,-19.37802300000001,0.10086011900000001,1
1193,1194,1660857513901147870,1660857514023343998,1660857513920466095,1660857514021269948,120.82346296310425,-19.318225,2.07405,0.122196128,0.10080385300000001,1,VALID,500,290,426,290,50,50,38,0.76,0.7976733488460014,7.709780998993665,27.410862006945536,2.787390985758975,1.6796290001366287,1.0872299899347126,1.1122330033686012,2.933151990873739,41.982751979958266,0.9999141139414858,-0.012501774701646432,0.00393323911334055,0.023520559504213792,0.012489102378204477,0.9999167909695359,0.003230086527031614,-0.006638855171535435,-0.003973293646355118,-0.0031806864816666795,0.9999870480016755,-0.16528631054034754,0.036940461727034135,0.6390259337245027,0.03464321888951863,0.6379095991059803,0.036697617336045936,0.6390259337147708,0.16714670559319278,0.7730681734157088,0.16708337909385268,0.7730681734157089,0.18298594652431524,0.431092986562068,0.1828470455506379,0.43109298656206785,0.02531509979322578,0.6653415407032682,1,-0.011504157298809877,0.0028768572425662583,0.03498536508108223,-0.5758337047546483,0.22106574341077687,0.16592665436325796,0.0101910582366386,-0.004016311721502994,0.022822485616473466,-0.6002718789990839,0.24197363065856262,0.15301852148255907,19.318315,-2.073961,21.392276000000003,0.100803852,1
1194,1195,1660857514023343998,1660857514104827542,1660857514021269948,1660857514122130066,120.9243233203888,2.07405,-17.302524,0.081483544,0.10086011800000001,1,VALID,500,377,460,377,44,44,35,0.7954545454545454,0.7231767384766722,5.938659014645964,15.58180499705486,2.6876569900196046,1.6834700072649866,0.9882640151772648,0.7811120012775064,2.8387950151227415,27.847514022141695,0.999905066774593,0.013399168941271376,-0.003212430572021449,-0.0029698422247281748,-0.013418690992802997,0.9998911472965,-0.006134516291334585,0.0035007087988127763,0.003129883470108315,0.00617704053509852,0.9999760237124145,-0.12080983670733861,0.020297052857119885,0.5632610326957406,0.013958161852758895,0.4926691229950981,0.02039870002695984,0.5632610326927028,0.12087614444760085,0.8647042514614519,0.1208970287897419,0.864704251461452,0.10359727816932722,0.3066605500982793,0.10366788526017998,0.30666055009827986,0.020261857909916477,0.48468659915706447,1,0.017522279386278247,0.0032875626966714856,0.00970216528973719,0.5004608546640367,0.2464373121787498,-0.07684782876187243,0.013521396169205502,0.012273629129766078,0.008779109270421307,0.3775803040982527,0.30352036493038803,0.016196700935556297,-2.073961,17.302852,-19.376813000000006,0.10086035700000001,1
1195,1196,1660857514104827542,1660857514227029774,1660857514122130066,1660857514222989947,121.0251829624176,-17.302524,4.039827,0.12220223200000001,0.10085988100000001,1,VALID,500,283,427,283,37,37,29,0.7837837837837838,0.8094357673931459,7.7011900139041245,18.063916999381036,2.6986220036633313,1.6651710029691458,1.0169679881073534,1.001952012302354,3.224672022042796,32.71207501529716,0.9999996706599052,-0.00012121976033649187,-0.0008024872900792508,0.021889099148569967,0.00012603210335420282,0.9999819951831761,0.005999452090255971,0.002184711549657381,0.0008017455892980588,-0.005999551253556934,0.9999816811265925,-0.1209295042592401,0.04693212185040734,0.6595344876744027,0.03160514121117029,0.5905524812083189,0.04685064928860254,0.6595344876713999,0.12275794708676718,0.3468791839044702,0.12291399686966778,0.34687918390447037,0.1556569717280764,0.46168015956752684,0.15577224668437775,0.46168015956752356,0.016772398656521435,0.6322456434959696,1,-0.034719375256475525,0.03040938734524113,0.008512238511026738,-0.4020140241564845,-0.505505125649142,0.13533772244455386,-0.004070741218230062,0.011307085087840943,0.011700096129682435,-0.24008858500164726,-0.5626837913727935,0.1608068432716656,17.302852,-4.039738,21.34259000000001,0.100859642,1
1196,1197,1660857514227029774,1660857514308520710,1660857514222989947,1660857514323850065,121.12604308128357,4.039827,-15.329355,0.081490936,0.10086011800000001,1,VALID,500,338,441,338,33,33,25,0.7575757575757576,0.864811851856995,7.0019320119172335,15.84776199888438,2.662793005583808,1.6525990213267505,0.9945489873643965,0.8932780183386058,4.307501018047333,30.73387101176195,0.9999135897836255,0.002208721310965932,-0.01295895505794331,0.004431943369092408,-0.0022804569554205215,0.9999821453976226,-0.005523441141383707,-0.004336317350168819,0.01294652393879468,0.005552516198836427,0.9999007736179445,-0.0921796821438859,0.044157508917199245,0.4259934982817139,0.06668926247796744,0.3481846452601117,0.044323297854406966,0.42599349828815647,0.0919487270662333,0.8173331845351309,0.09238798390665344,0.8173331845351307,0.11726970931634692,0.4338130309739541,0.11743733868674637,0.4338130309739574,0.055235103620537275,0.4923342513591726,1,-0.019916437553193854,0.0012825442525059543,-0.03939005190657441,-0.06513390188424556,0.18705508682328778,-0.3772516346609698,0.01206754533302129,0.0009325288102821228,-0.053892684212469504,-0.00832347280864036,0.320353236474904,-0.373785096668262,-4.039738,15.329445,-19.369183000000014,0.10086011900000001,1
1197,1198,1660857514308520710,1660857514430723254,1660857514323850065,1660857514424709946,121.22690296173096,-15.329355,6.013308,0.12220254400000001,0.10085988100000001,1,VALID,500,317,427,317,46,46,35,0.7608695652173914,0.6209440431236156,6.763213023077697,16.674971004249528,2.927913999883458,1.7032350006047636,1.2075669947080314,1.0541240044403821,4.390752001199871,31.834230001550168,0.9999827409404828,-0.005150839181375849,-0.0028260709274256185,0.009167509706105182,0.005138768763105402,0.9999777145523596,-0.0042618604199215655,-0.0004754953116350389,0.00284796010480644,0.0042472643392147385,0.9999869248489573,-0.15728271469099742,0.05040434884566509,0.7388214528284016,0.04829932227258236,0.6158062625612292,0.050900816689478226,0.738821452840939,0.15753438396211028,0.41562110815145104,0.15755037819876097,0.41562110815145104,0.1750464062262708,0.6842407703273431,0.17540315481289595,0.6842407703273415,0.03941496129795347,0.46243638530006576,1,-0.01048435237888672,0.002481893659781916,-0.04923938404988802,-0.5788226895421704,0.1201954796853033,0.4425369882693023,-0.0036728747519094995,0.004330620727372372,-0.039003780448715594,-0.26038161389870695,0.04561924510376176,0.37932746763856107,15.329445,-6.013219,21.342663999999996,0.10085988000000001,1
1198,1199,1660857514430723254,1660857514512204222,1660857514424709946,1660857514525570065,121.32776308059692,6.013308,-13.365843,0.081480968,0.10086011900000001,1,VALID,500,318,420,318,46,46,35,0.7608695652173914,0.7115182071216993,6.597688014153391,16.145638015586883,2.6939430099446326,1.6718060069251806,1.0059329797513783,0.8952339994721115,3.3469639893155545,29.69902299810201,0.9996897552734723,0.017123726571086836,-0.01808787410349504,-0.006641548732382776,-0.01656999405490491,0.9994025226494263,0.030332046073142795,0.014346025740264058,0.01859646467169627,-0.030022919749443027,0.9993762033345766,-0.10275128957626323,0.03900613050756287,1.3977273797543852,0.06078753303193312,1.3178317064811385,0.04064441361668067,1.3977273799052266,0.10149887623866274,2.2423918590709135,0.1039603103770378,2.2423918590709135,0.12048288221557983,1.3215065184554524,0.12130556159010605,1.3215065184554526,0.04691405894623176,1.3201044585451618,1,-0.017016074186795443,-0.006461150424780067,0.0344990575469949,0.8913870390507139,-1.0708398283708427,0.10332172517669398,-0.024284356623325246,0.0038195421350605057,0.0399576031323222,0.9458541486951452,-0.8544505503263498,0.3364890371211957,-6.013219,13.365932,-19.37915100000001,0.10086011900000001,1
1199,1200,1660857514512204222,1660857514634410190,1660857514525570065,1660857514626429945,121.42862296104431,-13.365843,7.980245,0.12220596800000001,0.10085988000000001,1,VALID,500,299,414,299,45,45,35,0.7777777777777778,0.625141668656518,5.845489999046549,17.97214400721714,2.523389004636556,1.619984017452225,0.8872720063664019,0.8374750032089651,3.1444229825865477,30.343523976625875,0.9994324623489034,-0.0015816873254810317,-0.03364894453637668,-0.007644661524320311,0.0012626898390517432,0.999954083384171,-0.009499301958186619,-0.0030544436977234767,0.033662424416225536,0.009451422566305313,0.9993885689729971,-0.18529019496579813,0.03197450332656524,1.4830177809170062,0.048014864244117425,1.4436788701702716,0.03185445535592894,1.4830177810607128,0.18373936823515055,2.005360748814777,0.18547298139240517,2.005360748814777,0.1804107106164948,2.0361322455919253,0.18167444435731103,2.0361322455919177,0.028934541831512672,1.3816820924151192,1,0.0068608017971065445,-0.009264024488980477,0.02982408610416959,-0.36811093348455903,1.4300611013781954,-0.14167260929250972,0.005196934115050733,0.002283092911550915,0.02837229411874557,-1.1884736335416566,0.6968139231575112,-0.11256653153796331,13.365932,-7.980155,21.346087,0.10085988100000001,1
