transaction_id,scan_end_ns,image_index,image_ns,signed_mismatch_ms,abs_mismatch_ms,eligible
429,1660857436867753342,1064,1660857436869984126,2.230784,2.230784,1
430,1660857436968613461,1066,1660857436951455966,-17.157495,17.157495,1
431,1660857437069418266,1069,1660857437073676574,4.258308,4.258308,1
432,1660857437170278385,1071,1660857437155148902,-15.129483,15.129483,1
433,1660857437271138266,1074,1660857437277362966,6.2247,6.2247,1
434,1660857437371998385,1076,1660857437358812094,-13.186291,13.186291,1
435,1660857437472858266,1079,1660857437481066998,8.208732,8.208732,1
436,1660857437573718384,1081,1660857437562152829,-11.565555,11.565555,1
437,1660857437674578265,1084,1660857437684277456,9.699191,9.699191,1
438,1660857437775438383,1086,1660857437765810839,-9.627544,9.627544,1
439,1660857437876298264,1089,1660857437888025943,11.727679,11.727679,1
440,1660857437977158383,1091,1660857437969504135,-7.654248,7.654248,1
441,1660857438077962473,1094,1660857438092119093,14.15662,14.15662,1
442,1660857438178822354,1096,1660857438173769271,-5.053083,5.053083,1
443,1660857438279681280,1099,1660857438296196408,16.515128,16.515128,1
444,1660857438380541399,1101,1660857438418588605,38.047206,38.047206,0
445,1660857438481401280,1103,1660857438500079213,18.677933,18.677933,1
446,1660857438582261398,1105,1660857438582026745,-0.234653,0.234653,1
447,1660857438683121279,1107,1660857438663767034,-19.354245,19.354245,1
448,1660857438783981398,1110,1660857438786378371,2.396973,2.396973,1
449,1660857438884841279,1112,1660857438868356646,-16.484633,16.484633,1
450,1660857438985701397,1115,1660857438991682360,5.980963,5.980963,1
451,1660857439086505488,1117,1660857439073661833,-12.843655,12.843655,1
452,1660857439187365368,1120,1660857439196554570,9.189202,9.189202,1
453,1660857439288225487,1122,1660857439278245701,-9.979786,9.979786,1
454,1660857439389085367,1125,1660857439400495172,11.409805,11.409805,1
455,1660857439489945486,1127,1660857439481994980,-7.950506,7.950506,1
456,1660857439590805367,1130,1660857439603169741,12.364374,12.364374,1
457,1660857439691665486,1132,1660857439683966428,-7.699058,7.699058,1
458,1660857439792525366,1135,1660857439805282279,12.756913,12.756913,1
459,1660857439893385485,1137,1660857439886296269,-7.089216,7.089216,1
460,1660857439994245365,1140,1660857440007978715,13.73335,13.73335,1
461,1660857440095049456,1141,1660857440089314373,-5.735083,5.735083,1
462,1660857440195909336,1144,1660857440211504408,15.595072,15.595072,1
463,1660857440296769455,1146,1660857440292979144,-3.790311,3.790311,1
464,1660857440397629336,1149,1660857440415196080,17.566744,17.566744,1
465,1660857440498489454,1151,1660857440496667272,-1.822182,1.822182,1
466,1660857440599349335,1154,1660857440618886216,19.536881,19.536881,1
467,1660857440700209454,1156,1660857440700348216,0.138762,0.138762,1
468,1660857440801069334,1158,1660857440781832312,-19.237022,19.237022,1
469,1660857440901929453,1161,1660857440904031568,2.102115,2.102115,1
470,1660857441002733306,1163,1660857440985512568,-17.220738,17.220738,1
471,1660857441103593424,1166,1660857441108068812,4.475388,4.475388,1
472,1660857441204453305,1168,1660857441189912161,-14.541144,14.541144,1
473,1660857441305313423,1171,1660857441312385046,7.071623,7.071623,1
474,1660857441406173304,1173,1660857441394031777,-12.141527,12.141527,1
475,1660857441507033423,1176,1660857441516244545,9.211122,9.211122,1
476,1660857441607893303,1178,1660857441598168171,-9.725132,9.725132,1
477,1660857441708753422,1181,1660857441721085412,12.33199,12.33199,1
478,1660857441809613303,1183,1660857441803054509,-6.558794,6.558794,1
479,1660857441910472467,1185,1660857441884909267,-25.5632,25.5632,0
480,1660857442011277273,1187,1660857442007719929,-3.557344,3.557344,1
481,1660857442112137392,1190,1660857442129914833,17.777441,17.777441,1
482,1660857442212997273,1192,1660857442211395993,-1.60128,1.60128,1
483,1660857442313857392,1195,1660857442333590057,19.732665,19.732665,1
484,1660857442414717272,1197,1660857442415669598,0.952326,0.952326,1
485,1660857442515577391,1199,1660857442497595936,-17.981455,17.981455,1
486,1660857442616437272,1202,1660857442620011820,3.574548,3.574548,1
487,1660857442717297390,1204,1660857442701518244,-15.779146,15.779146,1
488,1660857442818157271,1207,1660857442823714468,5.557197,5.557197,1
489,1660857442919017389,1209,1660857442905173596,-13.843793,13.843793,1
490,1660857443019821480,1212,1660857443027386628,7.565148,7.565148,1
491,1660857443120681360,1214,1660857443108868948,-11.812412,11.812412,1
492,1660857443221541479,1217,1660857443231088244,9.546765,9.546765,1
493,1660857443322401360,1219,1660857443312545372,-9.855988,9.855988,1
494,1660857443423261479,1222,1660857443434765140,11.503661,11.503661,1
495,1660857443524121359,1224,1660857443516241532,-7.879827,7.879827,1
496,1660857443624981478,1226,1660857443638455820,13.474342,13.474342,1
497,1660857443725840404,1228,1660857443719917948,-5.922456,5.922456,1
498,1660857443826700285,1231,1660857443842132076,15.431791,15.431791,1
499,1660857443927560404,1233,1660857443923609340,-3.951064,3.951064,1
500,1660857444028364257,1236,1660857444045818076,17.453819,17.453819,1
501,1660857444129224375,1238,1660857444127302236,-1.922139,1.922139,1
502,1660857444230084256,1241,1660857444249514948,19.430692,19.430692,1
503,1660857444330944374,1243,1660857444330228225,-0.716149,0.716149,1
504,1660857444431804255,1246,1660857444450892711,19.088456,19.088456,1
505,1660857444532664374,1248,1660857444531508584,-1.15579,1.15579,1
506,1660857444633524254,1251,1660857444652677692,19.153438,19.153438,1
507,1660857444734384373,1253,1660857444733539368,-0.845005,0.845005,1
508,1660857444835244254,1256,1660857444854876044,19.63179,19.63179,1
509,1660857444936104372,1258,1660857444935937305,-0.167067,0.167067,1
510,1660857445036909416,1260,1660857445017064917,-19.844499,19.844499,1
511,1660857445137769297,1263,1660857445138785053,1.015756,1.015756,1
512,1660857445238629416,1265,1660857445220034507,-18.594909,18.594909,1
513,1660857445339489297,1268,1660857445342060145,2.570848,2.570848,1
514,1660857445440349415,1270,1660857445423437285,-16.91213,16.91213,1
515,1660857445541209296,1273,1660857445545642036,4.43274,4.43274,1
516,1660857445642068460,1275,1660857445667851228,25.782768,25.782768,0
517,1660857445742928341,1277,1660857445749337836,6.409495,6.409495,1
518,1660857445843788460,1279,1660857445831108428,-12.680032,12.680032,1
519,1660857445944648340,1282,1660857445953660421,9.012081,9.012081,1
520,1660857446045452431,1284,1660857446034960860,-10.491571,10.491571,1
521,1660857446146312312,1287,1660857446157292463,10.980151,10.980151,1
522,1660857446247172430,1289,1660857446238952414,-8.220016,8.220016,1
523,1660857446348032311,1292,1660857446361417873,13.385562,13.385562,1
524,1660857446448892430,1294,1660857446443101857,-5.790573,5.790573,1
525,1660857446549752310,1297,1660857446565679358,15.927048,15.927048,1
526,1660857446650612429,1299,1660857446647733588,-2.878841,2.878841,1
527,1660857446751472310,1302,1660857446770932929,19.460619,19.460619,1
528,1660857446852332428,1304,1660857446852829439,0.497011,0.497011,1
529,1660857446953192309,1306,1660857446934774721,-18.417588,18.417588,1
530,1660857447053997352,1309,1660857447057179705,3.182353,3.182353,1
531,1660857447154857472,1311,1660857447138779412,-16.07806,16.07806,1
532,1660857447255717352,1314,1660857447260920764,5.203412,5.203412,1
533,1660857447356577471,1316,1660857447342406412,-14.171059,14.171059,1
534,1660857447457436397,1318,1660857447464607764,7.171367,7.171367,1
535,1660857447558296278,1320,1660857447546099020,-12.197258,12.197258,1
536,1660857447659156397,1323,1660857447668293084,9.136687,9.136687,1
537,1660857447760016278,1325,1660857447749761860,-10.254418,10.254418,1
538,1660857447860876396,1328,1660857447871980180,11.103784,11.103784,1
539,1660857447961736277,1330,1660857447953453156,-8.283121,8.283121,1
540,1660857448062540368,1333,1660857448075676764,13.136396,13.136396,1
541,1660857448163400486,1335,1660857448157142604,-6.257882,6.257882,1
542,1660857448264260367,1338,1660857448279349052,15.088685,15.088685,1
543,1660857448365120485,1340,1660857448360835252,-4.285233,4.285233,1
544,1660857448465980366,1343,1660857448483039348,17.058982,17.058982,1
545,1660857448566840485,1345,1660857448564517540,-2.322945,2.322945,1
546,1660857448667700365,1348,1660857448687822430,20.122065,20.122065,0
547,1660857448768560484,1350,1660857448769927535,1.367051,1.367051,1
548,1660857448869420365,1352,1660857448851883266,-17.537099,17.537099,1
549,1660857448970280483,1355,1660857448975075331,4.794848,4.794848,1
550,1660857449071084336,1357,1660857449056543075,-14.541261,14.541261,1
551,1660857449171944454,1359,1660857449138017427,-33.927027,33.927027,0
552,1660857449272803381,1361,1660857449260252683,-12.550698,12.550698,1
553,1660857449373663262,1364,1660857449382443843,8.780581,8.780581,1
554,1660857449474523380,1366,1660857449463918171,-10.605209,10.605209,1
555,1660857449575383261,1369,1660857449586130619,10.747358,10.747358,1
556,1660857449676243380,1371,1660857449667611043,-8.632337,8.632337,1
557,1660857449777103261,1374,1660857449789817203,12.713942,12.713942,1
558,1660857449877963379,1376,1660857449871294331,-6.669048,6.669048,1
559,1660857449978823260,1379,1660857449993520971,14.697711,14.697711,1
560,1660857450079628303,1381,1660857450074985363,-4.64294,4.64294,1
561,1660857450180488423,1384,1660857450197205235,16.716812,16.716812,1
562,1660857450281348303,1386,1660857450278729883,-2.61842,2.61842,1
563,1660857450382208422,1389,1660857450400885203,18.676781,18.676781,1
564,1660857450483068303,1391,1660857450482357555,-0.710748,0.710748,1
565,1660857450583928421,1393,1660857450563834779,-20.093642,20.093642,0
566,1660857450684788302,1396,1660857450686038747,1.250445,1.250445,1
567,1660857450785648420,1398,1660857450767514299,-18.134121,18.134121,1
568,1660857450886508301,1401,1660857450889730907,3.222606,3.222606,1
569,1660857450987368420,1403,1660857451011940915,24.572495,24.572495,0
570,1660857451088171319,1405,1660857451093422747,5.251428,5.251428,1
571,1660857451189031437,1407,1660857451174895363,-14.136074,14.136074,1
572,1660857451289891318,1410,1660857451297102651,7.211333,7.211333,1
573,1660857451390751436,1412,1660857451378585035,-12.166401,12.166401,1
574,1660857451491611317,1415,1660857451500799683,9.188366,9.188366,1
575,1660857451592471436,1417,1660857451582269979,-10.201457,10.201457,1
576,1660857451693331317,1420,1660857451704485619,11.154302,11.154302,1
577,1660857451794191435,1422,1660857451785955363,-8.236072,8.236072,1
578,1660857451895051316,1425,1660857451908172203,13.120887,13.120887,1
579,1660857451995911434,1427,1660857451990140870,-5.770564,5.770564,1
580,1660857452096715286,1430,1660857452112345934,15.630648,15.630648,1
581,1660857452197575405,1432,1660857452193821934,-3.753471,3.753471,1
582,1660857452298435286,1435,1660857452316030158,17.594872,17.594872,1
583,1660857452399295405,1437,1660857452397503150,-1.792255,1.792255,1
584,1660857452500155285,1440,1660857452519732062,19.576777,19.576777,1
585,1660857452601015404,1442,1660857452601193934,0.17853,0.17853,1
586,1660857452701875285,1444,1660857452682679158,-19.196127,19.196127,1
587,1660857452802735403,1446,1660857452804918646,2.183243,2.183243,1
588,1660857452903595284,1448,1660857452886368318,-17.226966,17.226966,1
589,1660857453004400328,1451,1660857453008254248,3.85392,3.85392,1
590,1660857453105260447,1453,1660857453087982806,-17.277641,17.277641,1
591,1660857453206119374,1456,1660857453208500379,2.381005,2.381005,1
592,1660857453306979254,1458,1660857453289311327,-17.667927,17.667927,1
593,1660857453407839373,1461,1660857453410659395,2.820022,2.820022,1
594,1660857453508699254,1463,1660857453491684089,-17.015165,17.015165,1
595,1660857453609559372,1466,1660857453613432895,3.873523,3.873523,1
596,1660857453710419253,1468,1660857453694547325,-15.871928,15.871928,1
597,1660857453811279371,1471,1660857453816317515,5.038144,5.038144,1
598,1660857453912139252,1473,1660857453897603218,-14.536034,14.536034,1
599,1660857454012956456,1476,1660857454019625352,6.668896,6.668896,1
600,1660857454113816336,1478,1660857454101153675,-12.662661,12.662661,1
601,1660857454214676455,1481,1660857454223394579,8.718124,8.718124,1
602,1660857454315536335,1483,1660857454304839771,-10.696564,10.696564,1
603,1660857454416396454,1486,1660857454427684145,11.287691,11.287691,1
604,1660857454517256334,1488,1660857454509473953,-7.782381,7.782381,1
605,1660857454618116453,1490,1660857454631392251,13.275798,13.275798,1
606,1660857454718976334,1492,1660857454712845379,-6.130955,6.130955,1
607,1660857454819836453,1495,1660857454835268477,15.432024,15.432024,1
608,1660857454920696333,1497,1660857454916632509,-4.063824,4.063824,1
609,1660857455021486357,1500,1660857455039169212,17.682855,17.682855,1
610,1660857455122346475,1502,1660857455121101571,-1.244904,1.244904,1
611,1660857455223206356,1504,1660857455202983376,-20.22298,20.22298,0
612,1660857455324066475,1507,1660857455325936520,1.870045,1.870045,1
613,1660857455424926356,1509,1660857455408067360,-16.858996,16.858996,1
614,1660857455525786474,1512,1660857455531369773,5.583299,5.583299,1
615,1660857455626646355,1514,1660857455613446781,-13.199574,13.199574,1
616,1660857455727506474,1517,1660857455736459230,8.952756,8.952756,1
617,1660857455828366354,1519,1660857455818211026,-10.155328,10.155328,1
618,1660857455929226473,1522,1660857455940661940,11.435467,11.435467,1
619,1660857456030031278,1524,1660857456022110364,-7.920914,7.920914,1
620,1660857456130891398,1527,1660857456144331492,13.440094,13.440094,1
621,1660857456231751279,1529,1660857456225800300,-5.950979,5.950979,1
622,1660857456332611397,1532,1660857456348008172,15.396775,15.396775,1
623,1660857456433471278,1534,1660857456429483716,-3.987562,3.987562,1
624,1660857456534331396,1537,1660857456550681092,16.349696,16.349696,1
625,1660857456635191277,1539,1660857456672552715,37.361438,37.361438,0
626,1660857456736051396,1541,1660857456753659748,17.608352,17.608352,1
627,1660857456836910322,1543,1660857456835137356,-1.772966,1.772966,1
628,1660857456937770441,1546,1660857456957351516,19.581075,19.581075,1
629,1660857457038574294,1548,1660857457038837740,0.263446,0.263446,1
630,1660857457139434412,1550,1660857457120311196,-19.123216,19.123216,1
631,1660857457240294293,1553,1660857457242521548,2.227255,2.227255,1
632,1660857457341154411,1555,1660857457323989420,-17.164991,17.164991,1
633,1660857457442014292,1558,1660857457446222524,4.208232,4.208232,1
634,1660857457542874411,1560,1660857457526669554,-16.204857,16.204857,1
635,1660857457643734292,1563,1660857457648112771,4.378479,4.378479,1
636,1660857457744594410,1565,1660857457729202366,-15.392044,15.392044,1
637,1660857457845454291,1568,1660857457850808021,5.35373,5.35373,1
638,1660857457946314409,1570,1660857457932029557,-14.284852,14.284852,1
639,1660857458047119453,1573,1660857458053956093,6.83664,6.83664,1
640,1660857458147979334,1575,1660857458135436253,-12.543081,12.543081,1
641,1660857458248839453,1578,1660857458257647989,8.808536,8.808536,1
642,1660857458349699333,1579,1660857458339135605,-10.563728,10.563728,1
643,1660857458450559452,1582,1660857458460930044,10.370592,10.370592,1
644,1660857458551419333,1584,1660857458542560585,-8.858748,8.858748,1
645,1660857458652278260,1587,1660857458664899161,12.620901,12.620901,1
646,1660857458753138378,1589,1660857458746365929,-6.772449,6.772449,1
