frame_index,stamp,time_s,dt_s,gt_inc_t_m,gt_inc_r_deg,pred_inc_t_error_m,pred_inc_r_error_deg,ndt_inc_t_error_m,ndt_inc_r_error_deg,predictor_chain_abs_t_error_m,predictor_chain_abs_r_error_deg,ndt_chain_abs_t_error_m,ndt_chain_abs_r_error_deg,predictor_abs_t_error_m,predictor_abs_r_error_deg,ndt_used_abs_t_error_m,ndt_used_abs_r_error_deg,corrected_abs_t_error_m,corrected_abs_r_error_deg,ndt_correction_t_m,ndt_correction_r_deg,gt_required_correction_t_m,gt_required_correction_r_deg,fitness,iterations,converged,step_limited
3755,1660857772.409957409,379.2121503353119,0.1008598804473877,0.009807551562074766,3.6914765764302957,0.4426561642088645,1.6777766727817591,0.4168839645324902,4.95105721925822,59.36616040410135,8.619141324654843,49.81734697197118,4.616176333008367,49.82321198259072,4.105327017623768,49.817006759141634,4.615820911464969,49.822610705857464,4.102600178947213,0.007943485560575572,1.8360235147266866,49.82321198259071,4.105327017623767,1.9299135974047905,1,1,1
3756,1660857772.510817289,379.3130102157593,0.1008598804473877,0.009807557322010938,3.692111501131344,0.4516202106340429,0.6511315011941976,0.473550166391508,2.6072689635471833,59.49442664353343,7.984908966572816,49.4945679107434,6.877054331252721,49.971414470399615,3.5302109586543247,49.49422925492886,6.876215895504116,49.86835544421755,3.5369526630886154,0.4952038841024951,4.442308591192023,49.97141447039961,3.530210958654324,1.8566612243765432,12,1,1
3757,1660857772.611677647,379.4138705730438,0.1008603572845459,0.009807603689384384,3.692128956396487,0.4518311704128045,0.2958171184479005,0.509111916635938,2.7298645636434413,59.6083415995317,8.123481069981649,49.748195132463586,6.492329607033736,50.001507786954264,3.5126194778443267,49.747860587621105,6.491600255230585,49.94782332411993,3.4798588792113176,0.2684876773325513,5.81659199928128,50.001507786954285,3.5126194778443263,1.8683127131238246,8,1,1
3758,1660857772.712537527,379.5147304534912,0.1008598804473877,0.009807557322010767,3.692111501131346,0.4460087587604122,1.6936839294525585,0.5134606870227806,2.134708233368839,59.71708140317852,9.798482705518076,50.00926910862824,5.015738686202536,50.0751984956603,5.037292926315914,50.00893926170131,5.014943368023589,50.06191477389688,4.981507246411813,0.07633657614946518,4.4866293534474515,50.07519849566032,5.037292926315916,1.8674314420938025,2,1,1
3759,1660857772.813397646,379.6155905723572,0.1008601188659668,0.016830997627079687,5.873876482774455,0.4447958666658056,0.40940358162031776,0.5026987670800416,1.8496021536415794,59.83138967414022,10.154663662189044,50.18478122536234,3.2101066517486867,50.19687010932397,5.37632789931546,50.18445506727781,3.2095935536170908,50.19495776199192,5.294994230363485,0.02106890637848916,4.590475317550285,50.19687010932395,5.376327899315459,1.8339031952835751,1,1,1
3760,1660857772.914257526,379.71645045280457,0.1008598804473877,0.016832926991346114,5.874306841419069,0.43819568951798604,0.17207054590141194,0.4947896043023878,1.0310623689009017,59.94784887577132,10.157445613030557,50.28381262702624,3.391781049082638,50.33165765646797,5.263722174677752,50.283490663889324,3.3907535017204546,50.32190205998532,5.177131919602741,0.09794148747377004,5.469058108032085,50.331657656467954,5.263722174677751,1.7792900413100141,3,1,1
3761,1660857773.015060425,379.81725335121155,0.10080289840698242,0.016823417020466688,5.8709880789110676,0.43688656169443046,0.5012169336768205,0.3773047352155266,1.568578029842397,60.065090205169085,9.909519738918167,50.43322964225136,2.3415728488330605,50.45890441787629,4.77268118235625,50.43291013712904,2.340011373622089,50.45392808200169,4.655887807054967,0.029288023920913533,5.693139794692399,50.458904417876276,4.772681182356244,1.783444354771387,1,1,1
3762,1660857773.115920544,379.9181134700775,0.1008601188659668,0.016832966782019388,5.87432072745467,0.45085121150172397,0.18583022342720779,0.5126875493246832,1.0608512703411948,60.18255490843518,9.973191559671006,50.57743437690133,3.21418881680894,50.59234617475146,4.682964861126349,50.57711787534866,3.2127824052480105,50.5899959858174,4.554387910914428,0.07239849286537202,6.710370056343061,50.59234617475146,4.682964861126346,1.6044062674442623,4,1,1
3763,1660857773.216780424,380.0189733505249,0.1008598804473877,0.014057246035052635,5.656882816724084,0.4576809081603855,0.27807121388658756,0.3730447272231537,0.6617621386232984,60.30003851224142,10.009677011310997,50.6513109086727,3.55566852346498,50.72473646354863,4.570039535501597,50.65099899183763,3.554515187881579,50.709263127042234,4.422355481155806,0.08083390415799499,7.123406906783327,50.724736463548645,4.570039535501601,1.4497124129941221,2,1,1
3764,1660857773.317640543,380.11983346939087,0.1008601188659668,0.014058652307574932,5.656853280455252,0.4683390432698416,0.1927195400394527,0.20369945127315803,2.0233078601188716,60.42077726414825,9.859006836510016,50.66572200895631,5.421070160051505,50.846157708507896,4.324338394031063,50.66541192718456,5.420953217481455,50.80704297361956,4.14203814129237,0.33441782090512284,8.258176909924456,50.84615770850788,4.324338394031064,1.2536280268505549,9,1,1
3765,1660857773.418500423,380.22069334983826,0.1008598804473877,0.022946979645566454,5.930801311366796,0.44492223363289074,0.23447460557485308,0.49228142006569037,1.7211578666603526,60.54867751710458,9.722205161297966,50.86934468491284,5.268377982826962,50.95034167009883,3.9454319408538163,50.8690371969157,5.268943567911466,50.932759543882206,3.7560028049810725,0.21103733389818063,8.517476040245423,50.9503416700988,3.945431940853806,1.1087258489592933,1,1,1
3766,1660857773.519360304,380.32155323028564,0.1008598804473877,0.022952767576009028,5.930859865512752,0.4385736065694528,0.2812187700907182,0.4854592854209179,1.1832680481559863,60.67517134321606,10.0001705591325,50.947204311005144,5.759473021653074,51.07332225513534,4.020271325483133,50.94689983866057,5.760127139815836,51.04590077045813,3.822456098323664,0.15657146417873344,9.389518444721416,51.07332225513532,4.02027132548313,1.1171725782897557,3,1,1
3767,1660857773.620220184,380.42241311073303,0.1008598804473877,0.012477099143473318,5.7374148145943105,0.45110711690505895,0.3926793125877046,0.5025854022270829,1.8104337512725144,60.794552004907494,10.008646602584763,51.02660541161033,7.2623740727795525,51.17928546599833,3.9316902397339955,51.026304541756055,7.262515227514,51.14637241548051,3.7355682238669696,0.15318787853716975,10.413205102628801,51.17928546599833,3.931690239733997,1.0938054248187732,9,1,1
3768,1660857773.721079350,380.5232722759247,0.10085916519165039,0.012477859117286584,5.737340100863989,0.4468044660939966,0.2631894145198587,0.506689876236646,1.0814841483341184,60.90936803889027,9.943756538566468,51.21832367627093,7.675176830426054,51.27376576505424,3.733409852891393,51.218025946701594,7.675364627304596,51.26211099843001,3.5300471999355296,0.0718184322063593,10.731023076223801,51.273765765054236,3.733409852891391,1.0051245934416824,3,1,1
3769,1660857773.821939230,380.62413215637207,0.1008598804473877,0.020308360927116072,5.7723763336056235,0.4374478485696356,0.1737911650474407,0.41123128038024953,0.9717788989106084,61.03524044443573,10.024966941159052,51.37949556850964,8.302091594837691,51.39643552693247,3.5897665742932277,51.37920092568445,8.302679228010033,51.39304402015072,3.362529572398366,0.04312976789648957,11.320098232012604,51.39643552693246,3.5897665742932268,0.8650637497189122,2,1,1
3770,1660857773.922799349,380.72499227523804,0.1008601188659668,0.020311977958527287,5.772397659509723,0.448619933079662,0.31741907728630436,0.48744763178962763,0.7944482146235334,61.17463763423972,9.982410799074485,51.54285315807309,9.038310145561221,51.53974632866097,3.391783409855532,51.5425625867087,9.039036436118032,51.5405072457522,3.169611043105002,0.024536176075515143,11.758278276085463,51.53974632866096,3.391783409855531,0.8702228685412722,1,1,1
3771,1660857774.023603201,380.82579612731934,0.10080385208129883,0.01822652957688664,5.625880119263091,0.4505933553927692,0.3837171309465646,0.4768759602194525,0.6710002653391544,61.31055133078147,10.068836750126454,51.67427542859386,9.566100938661199,51.68230855737811,3.170966186389679,51.673987695085195,9.566782813650164,51.68081735244851,2.9408584077161946,0.05897430632723884,12.20940337062994,51.68230855737811,3.1709661863896783,0.9947559640565643,2,1,1
3772,1660857774.124463558,380.9266564846039,0.1008603572845459,0.018238092151488822,5.6290099046620785,0.45524201441378015,0.508712295921858,0.37035726457093304,0.6374119459590134,61.45603971011468,9.999884754576865,51.61230856090612,10.16242104914453,51.829214537651595,2.632811261488984,51.61202044337188,10.163057055884698,51.782688427263395,2.402296850306013,0.2949899575115519,12.463061524598892,51.829214537651616,2.632811261488982,1.0149329289687115,7,1,1
3773,1660857774.225323439,381.02751636505127,0.1008598804473877,0.014482255752920436,6.052173289573233,0.4595624416000656,0.19271587604343668,0.48599473446221564,1.5111555598328974,61.60016008748182,10.16985704463972,51.897095120773564,11.553577269501535,51.92841023414244,2.56964862988878,51.896809763168925,11.554076802896317,51.92203424229263,2.2965356923792988,0.16972520281180645,13.718674513211111,51.928410234142426,2.5696486298887797,1.2675714425754268,9,1,1
3774,1660857774.326183558,381.12837648391724,0.1008601188659668,0.014481766604970279,6.052273884614842,0.45797402950236715,0.30727950710097474,0.4822451276783815,1.425870607149016,61.74300987085321,10.093817219623741,52.022046585429585,12.389428853319469,52.064639322446595,2.0985787240118086,52.0217656806612,12.390053508402985,52.055754099707094,1.821356093297245,0.07331713158209444,14.236876547021721,52.0646393224466,2.0985787240118086,1.0606492420885478,1,1,1
3775,1660857774.427043438,381.2292363643646,0.1008598804473877,0.02276759891987061,5.715717717865165,0.4559639326414114,0.3184400969806724,0.4772522009612594,0.7635048405462652,61.895075249015754,10.178638405249886,51.908275717506456,13.142561700387718,52.204098273203215,1.7326233689215622,51.907992807836436,13.143127704474198,52.140483404310544,1.4730530682214802,0.43373656839928465,14.708793400522763,52.20409827320319,1.7326233689215689,1.3853383100714667,11,1,1
3776,1660857774.527903557,381.3300964832306,0.1008601188659668,0.02276971777521737,5.715664578068864,0.45544024841697317,0.37032462275097605,0.48885702787469715,0.9430951075995687,62.04776172020601,10.142720956985212,52.18137872724745,13.769266098725339,52.28690917408186,1.5817041663507514,52.18109751711892,13.769901495355533,52.26447475692006,1.3503276630007994,0.34530813805600474,15.043116446218185,52.28690917408186,1.5817041663507507,1.6788996621724592,10,1,1
3777,1660857774.628763437,381.430956363678,0.1008598804473877,0.021126434810708118,5.711679880519028,0.450762794571851,0.1433566917721425,0.33624850854767924,0.7819997816644368,62.195090892952166,10.282648073036189,52.244580078079046,14.450904017363117,52.40178092387833,1.433958777794521,52.24430116937632,14.451642629434136,52.36812703273863,1.2425443027127387,0.3559818971773747,15.531078254857224,52.40178092387832,1.4339587777945195,1.561964691492862,8,1,1
3778,1660857774.729623318,381.53181624412537,0.1008598804473877,0.021128036421704917,5.7116799378699055,0.4480623175541616,0.16700847858209322,0.1829341208003528,0.7927688670015665,62.35316447777953,10.18629393835111,52.17177145314017,15.13940952079575,52.51245163962863,1.2632208857780147,52.171493386891264,15.140235673719685,52.43906733074445,1.244900941156182,0.5731356490547386,15.808226603780131,52.512451639628644,1.2632208857780143,1.4985503564858975,9,1,1
3779,1660857774.830483198,381.63267612457275,0.1008598804473877,0.02144850909362613,5.846570527927541,0.44168770819756176,0.566997829177928,0.4973928322221849,0.8761631294403913,62.49996438124954,9.801230130971888,51.79846654886074,15.977129781378867,52.5691834498909,1.4906846786352115,51.798191397829974,15.978037061333833,52.40328394111083,1.8926501091340042,0.8772830600143366,15.904689359646584,52.569183449890886,1.4906846786352115,1.5117195358093263,21,1,1
3780,1660857774.931343555,381.7335364818573,0.1008603572845459,0.021449553146761332,5.846626042119168,0.432242545795127,0.3782589433697957,0.472590443209741,1.2666683235166987,62.62937915539733,10.154090901189054,52.110788401430604,16.843859976260454,52.511939118292275,1.7027319112255863,52.11051502933333,16.844882071221495,52.42561670159166,1.9720265963139876,0.5642784238567587,16.728391587692244,52.51193911829228,1.7027319112255865,1.6357291502675175,4,1,1
3781,1660857775.032147646,381.8343405723572,0.10080409049987793,0.017234131341119018,5.010807980651724,0.4316993004308191,0.8820200711315882,0.4768872565992272,0.19559613397782788,62.750025206650285,11.024077142869691,52.40066100662139,16.86013165691712,52.52404530273028,1.910612690025023,52.40039043143116,16.861218297071463,52.497685330557395,1.9751024015675624,0.3636640276010531,17.250066064974828,52.52404530273027,1.9106126900250235,1.4991311701761776,4,1,1
3782,1660857775.133007526,381.93520045280457,0.1008598804473877,0.01724295617810316,5.01341187641418,0.4263666981756522,0.6354078236379466,0.47996487158132733,0.2756787704313014,62.871454915548476,10.392463153734049,52.543218460327736,16.888614692461367,52.59423817443219,2.1309133589729634,52.54295142909624,16.889800551173966,52.58357240394639,2.3038726081962424,0.22239682794974966,16.266801624045463,52.59423817443219,2.130913358972963,1.4292452437701701,1,1,1
3783,1660857775.233867645,382.03606057167053,0.1008601188659668,0.014457008052091595,2.6683906097469117,0.4158942694819812,0.7009712570343278,0.4793915568538889,2.33333327705213,63.00764466828528,10.972260953927071,52.69491174816858,14.568548720251762,52.6911071118618,2.010972977964871,52.69464840689709,14.569802691779746,52.69233914797348,2.0856450739893764,0.12375095777397209,14.240257288798917,52.69110711186178,2.0109729779648715,1.3747440759420195,3,1,1
3784,1660857775.334727526,382.1369204521179,0.1008598804473877,0.014458230510681428,2.667907824965549,0.4093100880464351,0.4801518624933399,0.48051119593525843,2.39392748953527,63.14582160608143,10.66309477045439,52.793450712657055,12.32827813953867,52.80171786680836,2.345030770123955,52.793192963161616,12.329474960239413,52.80054392147538,2.4533077071979816,0.2101388285653567,11.434610196406988,52.80171786680839,2.3450307701239557,1.1849672900439223,6,1,1
3785,1660857775.435587645,382.2377805709839,0.1008601188659668,0.009506966987579387,0.6262194670736846,0.4252651558019089,0.5124769499898099,0.4345250824279869,4.387148135075666,63.27886086729271,11.112653732536854,52.821188083377464,8.347214177979428,52.90689676592983,2.2678024345162386,52.820935007736296,8.348376007569135,52.88922617223341,2.3350560973111123,0.2859720289376107,7.950498815505378,52.90689676592982,2.2678024345162378,1.229077286331615,5,1,1
3786,1660857775.536446571,382.33863949775696,0.10085892677307129,0.009509526436854642,0.6258021913237042,0.42359737744681114,0.43299498136700815,0.07827216401855888,4.3746143145389995,63.408736512428284,10.738499090402634,52.779682240478294,4.379799942906446,52.99190618682746,2.4042432935878697,52.77942851748306,4.381027487356225,52.94668563027284,2.5053481249480405,0.4790172266239026,4.125224492477868,52.99190618682745,2.4042432935878693,1.2362373424620352,10,1,1
3787,1660857775.637306452,382.43949937820435,0.1008598804473877,0.002368434228042981,0.1499047016969384,0.41062610916059045,0.39335536167071533,0.19489265762355182,3.2353913459752968,63.54267128681444,10.828692586053656,52.72091116768133,2.8582862602448977,53.05359825846516,2.8016910702955897,52.72065893528706,2.8599465561530106,52.982192886873854,2.9215889835489746,0.6332270393633714,4.245502976770795,53.05359825846517,2.8016910702955884,1.2135155632341048,10,1,0
3788,1660857775.738166571,382.5403594970703,0.1008601188659668,0.002370738477528842,0.1499777249921219,0.3959122517248434,0.13774123782694334,0.49828269241832374,1.386356931596855,63.66902433548786,10.845258692359849,52.38625474563534,1.6619981621381783,53.08280863074569,2.8753214547020236,52.38600533507301,1.6657122018835813,52.93185273867563,3.1458388052249595,0.8203957653029479,3.215420249898064,53.082808630745696,2.875321454702025,1.2077175094122399,17,1,1
3789,1660857775.839026213,382.6412191390991,0.1008596420288086,0.008633607455440595,0.23294411482927244,0.383408969303989,0.2940502340070168,0.496253608287513,1.9293901822161474,63.76656912419244,10.789755682755253,52.69808971567858,3.3017107318726504,53.00405614237753,2.9365024019696886,52.69784342470889,3.302776287903937,52.93897262210394,3.0319695873031556,0.45027536569406396,4.957964423903097,53.00405614237753,2.9365024019696895,1.1741781208687463,3,1,1
3790,1660857775.939886332,382.7420792579651,0.1008601188659668,0.008635678681155811,0.23301510820070953,0.3789216138147426,0.2670145396938635,0.45740068965525277,2.8113797795371025,63.85420965164245,10.7923834000696,52.762796122695704,1.311158216604688,53.000810939252275,3.091706789098236,52.76255105402914,1.3174981082329253,52.94970313899859,3.163607161076397,0.3131378615814958,2.5590282727659046,53.00081093925229,3.0917067890982364,1.3191040246276784,6,1,0
3791,1660857776.040689468,382.84288239479065,0.10080313682556152,0.009404795463378794,0.11689615625850999,0.3787302731401463,0.18024228271972048,0.5074097316393104,4.220756051713937,63.939597638106974,10.782353188615291,52.365251276212206,4.1877497396590595,53.012051396335856,3.0049693165304294,52.36501157834496,4.186890386496686,52.87255278622598,3.195172470791704,0.7110909088061237,6.697032556993355,53.012051396335885,3.00496931653043,1.2146916764997047,17,1,1
3792,1660857776.141549349,382.94374227523804,0.1008598804473877,0.009411200932397158,0.11701343758583826,0.37074396791416464,0.2106649482035377,0.39574181023411986,1.2986600519055183,64.00367465162816,10.80036446620097,52.11129866511901,5.407732904914551,52.914562186439845,3.339698956222676,52.11106418518906,5.4070651168124355,52.74082388765884,3.595328564223071,0.9101481228659055,8.054883144304272,52.914562186439845,3.339698956222676,1.1181692139783574,16,1,0
3793,1660857776.242409229,383.0446021556854,0.1008598804473877,0.007276421275453014,0.17605457763040286,0.35071286470000057,0.19597980592092998,0.14838899333498562,2.643213458888269,64.04037009152319,10.67724175737792,52.104330025515885,3.1801457257220247,52.756555214292234,3.6625178044322566,52.10409352447749,3.1803670119920917,52.61471440425713,3.879702527455609,0.8427951119505606,6.092987350827862,52.75655521429224,3.6625178044322575,1.1712622425316035,14,1,0
3794,1660857776.343269587,383.14546251296997,0.1008603572845459,0.007279047533264328,0.17606788975950785,0.33978094026855554,0.1863079762924331,0.19721509057175968,0.9614792136690735,64.05527533603723,10.766792168369282,52.04618924304185,3.8762967910651405,52.609776503522816,3.741480820856257,52.04595447907324,3.876339122646735,52.48770495630761,3.91940592774809,0.8072433609850164,6.888372137654716,52.609776503522816,3.7414808208562564,1.1444563959566378,13,1,0
3795,1660857776.444129467,383.24632239341736,0.1008598804473877,0.017991161189512793,0.7578604498920014,0.34162055478286757,0.6656399640028021,0.5169207675435786,1.5317870508769595,64.04183137510842,10.202409203997734,51.76442062622681,2.376666347211536,52.45666952748562,4.236314918201872,51.76418889687837,2.3768283368557497,52.306012004735834,4.469455040874406,0.775927755931358,6.147737914874375,52.45666952748564,4.236314918201872,1.1679895143037928,12,1,1
3796,1660857776.544989586,383.3471825122833,0.1008601188659668,0.017994516739041507,0.758039752180828,0.3400260507498276,0.550720235622057,0.24147514709989865,3.1424789489343934,64.0112532563717,10.502570101363402,51.64297981254494,5.276049112390561,52.257409766092664,4.053391833517335,51.64275142798248,5.275509717702492,52.12460517178768,4.243942163166171,0.8912128627999205,8.77958830890278,52.25740976609267,4.0533918335173365,1.0677578736276232,17,1,0
3797,1660857776.645849466,383.4480423927307,0.1008598804473877,0.013937220743474487,1.5124953399169971,0.3116340136974235,1.5691788206527388,0.49466561383063173,4.986798447990479,63.96879551427932,11.91001967279329,51.692285575726984,0.8979687936331713,52.06067266182405,4.94668363090124,51.692056235580466,0.9030728620813945,51.98135963636709,5.098618387200576,0.5274251752263153,4.80861653746454,52.06067266182405,4.94668363090124,1.138444308670566,8,1,1
3798,1660857776.746709585,383.5489025115967,0.1008601188659668,0.013942312003563098,1.512674783108087,0.3047796813890323,1.3644463854475317,0.4888641472746132,4.5386305683292205,63.914435997194616,10.709843398230316,51.434678209775996,4.693743035535726,51.90556255014711,4.477748348385339,51.43445567336819,4.693833449809345,51.805170669656256,4.609509546477128,0.5427970702567136,8.563314791203869,51.90556255014712,4.477748348385339,1.0887796679181545,9,1,1
3799,1660857776.847569466,383.64976239204407,0.1008598804473877,0.013067139427572268,0.23867537998459917,0.3194530303928802,0.2009222524030512,0.382167739602367,2.2219435476268066,63.83767761636027,10.845354526967734,51.19007526096344,3.319549043275531,51.71113015270418,4.572727209797584,51.18985335712661,3.320102827288731,51.599085464612585,4.738310447436399,0.5670982393229175,7.196822909252567,51.71113015270419,4.572727209797585,1.2003968632881463,10,1,0
3800,1660857776.948429346,383.75062227249146,0.1008598804473877,0.013071346080665463,0.2385333550426776,0.3163413031234477,0.2792388964476664,0.1285436087197636,0.7546063033671183,63.7371570423854,10.7487183913099,51.13694138581854,3.7687680272271256,51.481401537236195,4.863360934434313,51.136722116776596,3.76856903291863,51.40888887164448,4.944334978724042,0.5096327960410347,8.175409369343505,51.481401537236174,4.863360934434314,1.142598012443632,10,1,0
3801,1660857777.049233198,383.85142612457275,0.10080385208129883,0.006562668156621242,0.0823649593984473,0.30593376971794145,0.17488514952945386,0.18631680202101109,2.250078569145523,63.6208363722712,10.70652165020504,51.118472044609696,5.8816541506889255,51.2766983101769,5.106763488305913,51.118255845332854,5.8810892563333566,51.245995886268304,5.086948085760341,0.5411989851773304,10.444977621513932,51.27669831017691,5.106763488305914,1.0498108795128895,12,1,0
3802,1660857777.150093317,383.9522862434387,0.1008601188659668,0.0065677409905311925,0.08242650282116845,0.30023436838921147,0.1557436267153263,0.5000016199211648,1.3800986978848033,63.4971499403681,10.752632639934252,50.86333476345839,5.289642716764189,51.108721993996774,4.962123992183743,50.863121996164686,5.2893672725188505,51.05900900591406,4.971023408215785,0.3486399397106481,9.815597289536639,51.10872199399679,4.962123992183745,0.9719044236517844,7,1,1
3803,1660857777.250953436,384.0531463623047,0.1008601188659668,0.012565376654948205,0.1398382207144724,0.3141240768246515,0.22990860120686304,0.3382521833150823,2.476671876401326,63.35583247261313,10.630802439468493,50.6954672332663,3.0089137093825524,50.90541359365484,4.996528718718575,50.69525764781835,3.009841245860019,50.86240365415164,5.011452980764204,0.28289196302254804,7.369906301942966,50.90541359365484,4.996528718718576,0.9170317421980768,5,1,0
3804,1660857777.351812363,384.15400528907776,0.10085892677307129,0.012567312655264512,0.1398543777329866,0.3169693696944487,0.21372954101965544,0.43632870819226627,5.046363101342278,63.2059066751809,10.710765270918753,50.548516595450096,3.284166047821018,50.69990339026872,4.857841576517388,50.54830048056317,3.287614653896411,50.66765803304388,4.908050312733095,0.5191530055013569,3.1153331417606718,50.69990339026871,4.857841576517388,1.0530234750036782,13,1,1
3805,1660857777.452672243,384.25486516952515,0.1008598804473877,0.002251059243591587,0.2667296325506439,0.3036073092390818,0.1950067387729435,0.5003067888616751,4.86895111305724,63.04982230936089,10.675657356751518,50.313350146948046,7.531868214587836,50.49645437712957,5.0067594419520995,50.31314117257295,7.534007431029135,50.454791358194576,5.120307041041961,0.24821935756865707,3.5483921299953614,50.496454377129574,5.0067594419521,0.8601176917311802,7,1,1
3806,1660857777.553532600,384.3557255268097,0.1008603572845459,0.0022517913206959402,0.2668150259102673,0.30375550417995784,0.23796207033023728,0.35335187717737876,3.4268828414190007,62.88339167345383,10.719648216706569,50.18291315900654,4.20635396909163,50.273444262675966,4.929897474657576,50.18270755471609,4.209341373711866,50.25388904996731,4.961402830689227,0.1040689793901073,1.2809695672486172,50.27344426267597,4.929897474657577,0.8715738644537383,3,1,0
3807,1660857777.654392481,384.4565854072571,0.1008598804473877,0.003371749802031629,0.2867442823704484,0.30736618830526324,0.2249814018658191,0.29589614576446527,0.818027420648582,62.71055178617203,10.893600505340526,50.045350745962686,4.665363864144196,50.06568904964381,4.980532313825372,50.045148246208946,4.66873011563108,50.061325824426554,4.986658431357449,0.023803615545183537,0.3579088873717986,50.065689049643794,4.980532313825373,0.8277231606015162,1,1,0
3808,1660857777.755252600,384.55744552612305,0.1008601188659668,0.0033724536520377173,0.2868105858749865,0.31210575613431274,0.263003979549462,0.3084701402773923,0.3812293212610407,62.530949716453584,10.684763009921895,49.85159044135238,4.36426938689067,49.865172766907314,4.963677139028974,49.85139048140618,4.3677232336325655,49.862457723242386,4.963013550616057,0.019343476131045794,0.6266856432798409,49.8651727669073,4.963677139028974,0.831315025039616,1,1,0
3809,1660857777.856112480,384.65830540657043,0.1008598804473877,0.0036276756955045775,0.1052821500372039,0.3232023070747298,0.21480159502649715,0.340146936705125,0.6334133588684285,62.34074425828335,10.898796713058937,49.633737331739134,4.900578311999501,49.65713463316097,4.960921557944605,49.63353987260695,4.903895159691894,49.65196842250791,4.970698458086501,0.02374165911152922,0.32070074425617395,49.65713463316098,4.960921557944606,0.8051248309555948,1,1,0
3810,1660857777.956972599,384.7591655254364,0.1008601188659668,0.0036279159806275455,0.1053539066495488,0.33046039154050116,0.21399602623719224,0.32356144579882157,0.7588707402638883,62.143517956999474,10.688314561726468,49.4152853218471,4.249944903255921,49.43932171749786,4.924188715234102,49.41509037966553,4.253590754000032,49.4343355492576,4.927418967772233,0.028217493712719928,0.6749197336483211,49.439321717497876,4.924188715234101,0.7991051557545766,1,1,0
3811,1660857778.057776451,384.8599693775177,0.10080385208129883,0.0010882601431979452,0.0424916296181342,0.332348516502452,0.05005336611276691,0.4997528951062991,1.5227299716284894,61.94151682004649,10.705136341563314,49.01155114290162,5.564120400818079,49.21594405273328,4.893796281024145,49.01135800637475,5.566962141370982,49.17064087565339,4.9917489027531845,0.21675008586945654,1.1310802309579964,49.2159440527333,4.893796281024147,0.8690780567451293,14,1,1
3812,1660857778.158636332,384.9608292579651,0.1008598804473877,0.0010895443080194559,0.04250558651638296,0.34206276007595865,0.054745601297461415,0.3545723580223111,0.060307761479968455,61.72720435440606,10.652542728862034,48.81329774347325,5.595790030548589,48.9393198046912,5.004134413994183,48.81310881373703,5.598605650377892,48.91115067748491,5.067430482936392,0.1386205702750017,1.1649224837657768,48.9393198046912,5.0041344139941835,0.7854811235622037,4,1,0
3813,1660857778.259496212,385.0616891384125,0.1008598804473877,0.0008233277645794364,0.19005013920573863,0.3511162568226786,0.1673191417809253,0.25484511814650207,0.867151459291565,61.50198530074834,10.694753427120995,48.65618574592718,5.761632319687116,48.669101692135186,5.216962937002521,48.6559988110421,5.765014426008047,48.665905614111054,5.2305811666652025,0.019471705833701176,0.6237360702403923,48.66910169213519,5.2169629370025214,0.7903222490525306,1,1,0
3814,1660857778.360356569,385.162549495697,0.1008603572845459,0.0008235542239415791,0.19009114565064883,0.35575901392000403,0.1578261249840492,0.33784039253203285,0.4233799337738272,61.27052991535207,10.772240789702385,48.4261285591549,5.352897078584068,48.417595548855985,5.366070286782605,48.425943882316325,5.356363582920289,48.41949352680643,5.36207199653911,0.023624180686458603,0.245215560495508,48.417595548855964,5.366070286782605,0.8358772008112906,1,1,0
3815,1660857778.461216450,385.2634093761444,0.1008598804473877,0.0034471661794714106,0.17534976611685724,0.3624302628998262,0.23646513380737672,0.3689254358205565,1.3712799080344358,61.03117121733778,10.699363390105999,48.18179766783237,4.0085617618696245,48.163583962593236,5.151719586317423,48.18161634621496,4.012291265606338,48.168169652983025,5.129620427780007,0.024447841402886576,1.1815897530294674,48.163583962593236,5.151719586317424,0.8165664851294423,1,1,0
3816,1660857778.562076569,385.3642694950104,0.1008601188659668,0.003447736989512908,0.17542421111313322,0.3668318749975649,0.23784097721424252,0.39847107274419563,0.11830956695928599,60.78630951664149,10.685441535974006,48.013709682306015,4.04866499698892,47.90684112010776,4.909688329910576,48.01353211423725,4.052245004086312,47.93077184469475,4.849914345903947,0.1514141505936675,0.9526350642840692,47.90684112010776,4.909688329910576,0.793114427297426,4,1,0
3817,1660857778.662936449,385.46512937545776,0.1008598804473877,0.003191680652638371,0.12955755794750695,0.36586762162045955,0.10269671655520711,0.31386604669223855,0.6084010866674905,60.54437444149481,10.68921290805131,47.83262645319839,4.028628204898151,47.67190137191835,4.946835578665914,47.83245097893111,4.03210844475293,47.707909655059886,4.859734437503876,0.18166385537913113,1.3945360083953144,47.671901371918345,4.946835578665915,0.7845611680862826,4,1,0
3818,1660857778.763796568,385.56598949432373,0.1008601188659668,0.003192977505358292,0.12961964213871166,0.3691466904724136,0.125495341106736,0.28957444282046024,1.2765633814370172,60.301003639807256,10.739250545449284,47.69607746951283,3.1472868432695766,47.44752330485828,4.9724657229937055,47.695903065846196,3.1508000596028163,47.50344142056083,4.830486781214099,0.278295705603031,1.8368820273997073,47.44752330485828,4.9724657229937055,0.882512499331663,6,1,0
