sequence,frame,window,phase,relative_time_s,init_type,init_to_raw_translation_m,init_to_raw_rotation_deg,initial_translation_error_m,raw_endpoint_translation_error_m,translation_error_change_m,correction_ratio_translation,fitness,transformation_probability,iterations,converged
Floor01,F01_NDT_0390,W2_P025,PHASE1_TO_PHASE2_TRANSITION,38.6272,ORACLE_RELATIVE,0.29033,2.54047,0,0.29033,0.29033,NA,0.0232161,1.76888,6,1
Floor01,F01_NDT_0390,W2_P025,PHASE1_TO_PHASE2_TRANSITION,38.6272,PERFECT_INCREMENT,0.0115795,0.237802,0.338214,0.329693,-0.008521,0.0251941078725,0.023311,1.76305,1,1
Floor01,F01_NDT_0391,W2_P025,PHASE1_TO_PHASE2_TRANSITION,38.7281,ONLINE_BASELINE,0.0223166,0.156415,0.320951,0.304379,-0.016572,0.0516340500575,0.0216036,1.78314,1,1
Floor01,F01_NDT_0391,W2_P025,PHASE1_TO_PHASE2_TRANSITION,38.7281,ORACLE_RELATIVE,0.250257,2.23138,0,0.250257,0.250257,NA,0.0211371,1.78128,6,1
Floor01,F01_NDT_0391,W2_P025,PHASE1_TO_PHASE2_TRANSITION,38.7281,PERFECT_INCREMENT,0.0225064,0.158802,0.331433,0.312023,-0.01941,0.0585638726379,0.0217109,1.78233,1,1
Floor01,F01_NDT_0392,W2_P025,PHASE1_TO_PHASE2_TRANSITION,38.8289,ONLINE_BASELINE,0.0219254,0.205138,0.294117,0.301532,0.007415,-0.0252110554643,0.023088,1.82089,1,1
Floor01,F01_NDT_0392,W2_P025,PHASE1_TO_PHASE2_TRANSITION,38.8289,ORACLE_RELATIVE,0.2073,1.33669,0,0.2073,0.2073,NA,0.0234684,1.8158,4,1
Floor01,F01_NDT_0392,W2_P025,PHASE1_TO_PHASE2_TRANSITION,38.8289,PERFECT_INCREMENT,0.0195668,0.422272,0.309691,0.30601,-0.003681,0.0118860412476,0.0228289,1.81665,1,1
Floor01,F01_NDT_0393,W2_P025,PHASE1_TO_PHASE2_TRANSITION,38.9298,ONLINE_BASELINE,0.021901,0.247534,0.299182,0.303021,0.003839,-0.0128316543108,0.0253104,1.79846,1,1
Floor01,F01_NDT_0393,W2_P025,PHASE1_TO_PHASE2_TRANSITION,38.9298,ORACLE_RELATIVE,0.249991,2.0932,0,0.249991,0.249991,NA,0.0245868,1.79215,5,1
Floor01,F01_NDT_0393,W2_P025,PHASE1_TO_PHASE2_TRANSITION,38.9298,PERFECT_INCREMENT,0.0198708,0.306182,0.305771,0.303978,-0.001793,0.00586386544178,0.0256568,1.79677,1,1
Floor01,F01_NDT_0394,W2_P025,PHASE1_TO_PHASE2_TRANSITION,39.0306,ONLINE_BASELINE,0.0224001,0.11406,0.299844,0.292093,-0.007751,0.0258501087232,0.0271744,1.80399,1,1
Floor01,F01_NDT_0394,W2_P025,PHASE1_TO_PHASE2_TRANSITION,39.0306,ORACLE_RELATIVE,0.181285,1.79854,0,0.181285,0.181285,NA,0.0270647,1.79125,3,1
Floor01,F01_NDT_0394,W2_P025,PHASE1_TO_PHASE2_TRANSITION,39.0306,PERFECT_INCREMENT,0.0244738,0.208899,0.30732,0.284785,-0.022535,0.0733274762463,0.028086,1.79632,1,1
Floor01,F01_NDT_0395,W2_P025,PHASE1_TO_PHASE2_TRANSITION,39.1315,ONLINE_BASELINE,0.0164069,0.193959,0.282348,0.292839,0.010491,-0.0371562752348,0.0282388,1.83061,1,1
Floor01,F01_NDT_0395,W2_P025,PHASE1_TO_PHASE2_TRANSITION,39.1315,ORACLE_RELATIVE,0.228093,2.02838,0,0.228093,0.228093,NA,0.0282235,1.81708,4,1
Floor01,F01_NDT_0395,W2_P025,PHASE1_TO_PHASE2_TRANSITION,39.1315,PERFECT_INCREMENT,0.0122863,0.118486,0.296402,0.307009,0.010607,-0.035785858395,0.0290915,1.82438,1,1
Floor01,F01_NDT_0396,W2_P025,PHASE1_TO_PHASE2_TRANSITION,39.2324,ONLINE_BASELINE,0.0614233,0.169642,0.273951,0.295528,0.021577,-0.0787622604042,0.0233988,1.80129,2,1
Floor01,F01_NDT_0396,W2_P025,PHASE1_TO_PHASE2_TRANSITION,39.2324,ORACLE_RELATIVE,0.241948,2.35114,0,0.241948,0.241948,NA,0.0224187,1.80632,5,1
Floor01,F01_NDT_0396,W2_P025,PHASE1_TO_PHASE2_TRANSITION,39.2324,PERFECT_INCREMENT,0.0138239,0.256192,0.294305,0.298159,0.003854,-0.0130952583204,0.0234988,1.80366,1,1
Floor01,F01_NDT_0397,W2_P025,PHASE1_TO_PHASE2_TRANSITION,39.3332,ONLINE_BASELINE,0.00733395,0.0925447,0.298453,0.303246,0.004793,-0.0160594800521,0.0251858,1.79359,1,1
Floor01,F01_NDT_0397,W2_P025,PHASE1_TO_PHASE2_TRANSITION,39.3332,ORACLE_RELATIVE,0.166137,1.18587,0,0.166137,0.166137,NA,0.0263048,1.77763,3,1
Floor01,F01_NDT_0397,W2_P025,PHASE1_TO_PHASE2_TRANSITION,39.3332,PERFECT_INCREMENT,0.0200366,0.141835,0.297115,0.31085,0.013735,-0.0462278915571,0.0267738,1.79172,1,1
Floor01,F01_NDT_0398,W2_P025,PHASE1_TO_PHASE2_TRANSITION,39.4341,ONLINE_BASELINE,0.0224305,0.0749091,0.30374,0.30104,-0.0027,0.00888918153684,0.0221782,1.8408,1,1
Floor01,F01_NDT_0398,W2_P025,PHASE1_TO_PHASE2_TRANSITION,39.4341,ORACLE_RELATIVE,0.232962,1.91537,0,0.232962,0.232962,NA,0.0221197,1.83787,5,1
Floor01,F01_NDT_0398,W2_P025,PHASE1_TO_PHASE2_TRANSITION,39.4341,PERFECT_INCREMENT,0.00610064,0.271955,0.303405,0.297612,-0.005793,0.0190932911455,0.0219691,1.83965,1,1
Floor01,F01_NDT_0399,W2_P025,PHASE1_TO_PHASE2_TRANSITION,39.5349,ONLINE_BASELINE,0.0277019,1.54636,0.299808,0.273684,-0.026124,0.0871357668908,0.0238152,1.82105,3,1
Floor01,F01_NDT_0399,W2_P025,PHASE1_TO_PHASE2_TRANSITION,39.5349,ORACLE_RELATIVE,0.23428,2.07933,0,0.23428,0.23428,NA,0.0234657,1.8218,5,1
Floor01,F01_NDT_0399,W2_P025,PHASE1_TO_PHASE2_TRANSITION,39.5349,PERFECT_INCREMENT,0.0329728,1.93215,0.300682,0.269357,-0.031325,0.104179831184,0.0238768,1.82402,3,1
Floor01,F01_NDT_0400,W2_P025,PHASE1_TO_PHASE2_TRANSITION,39.6358,ONLINE_BASELINE,0.0604509,3.33867,0.250946,0.303807,0.052861,-0.210646912085,0.0222826,1.84516,3,1
Floor01,F01_NDT_0400,W2_P025,PHASE1_TO_PHASE2_TRANSITION,39.6358,ORACLE_RELATIVE,0.243118,1.69972,0,0.243118,0.243118,NA,0.0217826,1.84697,5,1
Floor01,F01_NDT_0400,W2_P025,PHASE1_TO_PHASE2_TRANSITION,39.6358,PERFECT_INCREMENT,0.0434814,4.16974,0.273158,0.311882,0.038724,-0.14176410722,0.0228529,1.83975,4,1
Floor01,F01_NDT_0401,W2_P025,PHASE1_TO_PHASE2_TRANSITION,39.7367,ONLINE_BASELINE,0.0343614,4.21799,0.334651,0.312862,-0.021789,0.0651096216656,0.0257941,1.82267,3,1
Floor01,F01_NDT_0401,W2_P025,PHASE1_TO_PHASE2_TRANSITION,39.7367,ORACLE_RELATIVE,0.216496,1.93978,0,0.216496,0.216496,NA,0.0224375,1.81893,5,1
Floor01,F01_NDT_0401,W2_P025,PHASE1_TO_PHASE2_TRANSITION,39.7367,PERFECT_INCREMENT,0.011286,3.67099,0.303325,0.293783,-0.009542,0.0314580070881,0.0233554,1.83185,3,1
Floor01,F01_NDT_0402,W2_P025,PHASE1_TO_PHASE2_TRANSITION,39.8375,ONLINE_BASELINE,0.0573455,3.73695,0.312017,0.315128,0.003111,-0.00997061057571,0.0237132,1.83053,4,1
Floor01,F01_NDT_0402,W2_P025,PHASE1_TO_PHASE2_TRANSITION,39.8375,ORACLE_RELATIVE,0.258519,2.3738,0,0.258519,0.258519,NA,0.0220144,1.83551,5,1
Floor01,F01_NDT_0402,W2_P025,PHASE1_TO_PHASE2_TRANSITION,39.8375,PERFECT_INCREMENT,0.0628596,4.09788,0.312413,0.331681,0.019268,-0.061674770256,0.0233801,1.83092,3,1
Floor01,F01_NDT_0403,W2_P025,PHASE1_TO_PHASE2_TRANSITION,39.9383,ONLINE_BASELINE,0.0520486,2.17354,0.322096,0.301278,-0.020818,0.0646329044757,0.0217405,1.83145,3,1
Floor01,F01_NDT_0403,W2_P025,PHASE1_TO_PHASE2_TRANSITION,39.9383,ORACLE_RELATIVE,0.236024,2.30159,0,0.236024,0.236024,NA,0.0209318,1.82834,4,1
Floor01,F01_NDT_0403,W2_P025,PHASE1_TO_PHASE2_TRANSITION,39.9383,PERFECT_INCREMENT,0.0206992,1.73571,0.314761,0.30405,-0.010711,0.0340289934268,0.0218726,1.83003,2,1
Floor01,F01_NDT_0404,W2_P025,PHASE1_TO_PHASE2_TRANSITION,40.0392,ONLINE_BASELINE,0.0408579,0.1003,0.288037,0.293142,0.005105,-0.0177234174776,0.0245199,1.82743,2,1
Floor01,F01_NDT_0404,W2_P025,PHASE1_TO_PHASE2_TRANSITION,40.0392,ORACLE_RELATIVE,0.235974,2.05753,0,0.235974,0.235974,NA,0.0215334,1.83319,4,1
Floor01,F01_NDT_0404,W2_P025,PHASE1_TO_PHASE2_TRANSITION,40.0392,PERFECT_INCREMENT,0.0155695,0.337198,0.30139,0.302264,0.000874,-0.00289989714324,0.0237653,1.83283,1,1
Floor01,F01_NDT_0405,W2_P025,PHASE1_TO_PHASE2_TRANSITION,40.14,ONLINE_BASELINE,0.0223914,0.0803212,0.285706,0.276613,-0.009093,0.0318264229663,0.0246871,1.82248,1,1
Floor01,F01_NDT_0405,W2_P025,PHASE1_TO_PHASE2_TRANSITION,40.14,ORACLE_RELATIVE,0.222474,2.01785,0,0.222474,0.222474,NA,0.0222398,1.82563,4,1
Floor01,F01_NDT_0405,W2_P025,PHASE1_TO_PHASE2_TRANSITION,40.14,PERFECT_INCREMENT,0.0142692,0.26174,0.293255,0.282428,-0.010827,0.036920086614,0.0250444,1.82107,1,1
Floor01,F01_NDT_0406,W2_P025,PHASE1_TO_PHASE2_TRANSITION,40.2409,ONLINE_BASELINE,0.0135469,0.0317648,0.259401,0.271173,0.011772,-0.0453814750136,0.0260336,1.82484,1,1
Floor01,F01_NDT_0406,W2_P025,PHASE1_TO_PHASE2_TRANSITION,40.2409,ORACLE_RELATIVE,0.23123,2.1783,0,0.23123,0.23123,NA,0.023772,1.83001,4,1
Floor01,F01_NDT_0406,W2_P025,PHASE1_TO_PHASE2_TRANSITION,40.2409,PERFECT_INCREMENT,0.00515789,0.067686,0.276484,0.28016,0.003676,-0.0132955252384,0.0262426,1.82266,1,1
Floor01,F01_NDT_0407,W2_P025,PHASE1_TO_PHASE2_TRANSITION,40.3418,ONLINE_BASELINE,0.0181536,0.116246,0.26598,0.281172,0.015192,-0.0571170764719,0.0263021,1.81411,1,1
Floor01,F01_NDT_0407,W2_P025,PHASE1_TO_PHASE2_TRANSITION,40.3418,ORACLE_RELATIVE,0.222713,2.00488,0,0.222713,0.222713,NA,0.0238554,1.80761,4,1
Floor01,F01_NDT_0407,W2_P025,PHASE1_TO_PHASE2_TRANSITION,40.3418,PERFECT_INCREMENT,0.0218247,0.144435,0.271029,0.288729,0.0177,-0.0653066646005,0.0264119,1.81754,1,1
Floor01,F01_NDT_0408,W2_P025,PHASE1_TO_PHASE2_TRANSITION,40.4426,ONLINE_BASELINE,0.00788228,0.0345994,0.298726,0.294241,-0.004485,0.0150137584275,0.0276399,1.81729,1,1
Floor01,F01_NDT_0408,W2_P025,PHASE1_TO_PHASE2_TRANSITION,40.4426,ORACLE_RELATIVE,0.234961,2.32559,0,0.234961,0.234961,NA,0.0241608,1.82444,4,1
Floor01,F01_NDT_0408,W2_P025,PHASE1_TO_PHASE2_TRANSITION,40.4426,PERFECT_INCREMENT,0.00621119,0.0991234,0.28123,0.281801,0.000571,-0.00203036660385,0.026944,1.81679,1,1
Floor01,F01_NDT_0409,W2_P025,PHASE1_TO_PHASE2_TRANSITION,40.5435,ONLINE_BASELINE,0.0132783,0.0611841,0.307408,0.302004,-0.005404,0.0175792432207,0.022154,1.82776,1,1
Floor01,F01_NDT_0409,W2_P025,PHASE1_TO_PHASE2_TRANSITION,40.5435,ORACLE_RELATIVE,0.240334,2.20077,0,0.240334,0.240334,NA,0.020178,1.83867,4,1
Floor01,F01_NDT_0409,W2_P025,PHASE1_TO_PHASE2_TRANSITION,40.5435,PERFECT_INCREMENT,0.00998431,0.103634,0.294308,0.296425,0.002117,-0.00719314459682,0.0218948,1.83068,1,1
Floor01,F01_NDT_0410,W2_P025,PHASE1_TO_PHASE2_TRANSITION,40.6443,ONLINE_BASELINE,0.0103787,0.0726203,0.301764,0.296451,-0.005313,0.0176064739333,0.0235022,1.82305,1,1
Floor01,F01_NDT_0410,W2_P025,PHASE1_TO_PHASE2_TRANSITION,40.6443,ORACLE_RELATIVE,0.225545,1.92548,0,0.225545,0.225545,NA,0.0206087,1.82643,4,1
Floor01,F01_NDT_0410,W2_P025,PHASE1_TO_PHASE2_TRANSITION,40.6443,PERFECT_INCREMENT,0.00664063,0.105499,0.30195,0.299027,-0.002923,0.00968041066402,0.0233458,1.82694,1,1
Floor01,F01_NDT_0411,W2_P025,PHASE1_TO_PHASE2_TRANSITION,40.7452,ONLINE_BASELINE,0.00872685,0.0577666,0.29095,0.292803,0.001853,-0.00636879188864,0.0231524,1.83105,1,1
Floor01,F01_NDT_0411,W2_P025,PHASE1_TO_PHASE2_TRANSITION,40.7452,ORACLE_RELATIVE,0.235829,2.15151,0,0.235829,0.235829,NA,0.0211838,1.83784,4,1
Floor01,F01_NDT_0411,W2_P025,PHASE1_TO_PHASE2_TRANSITION,40.7452,PERFECT_INCREMENT,0.00849312,0.110462,0.296406,0.293287,-0.003119,0.0105227289596,0.0232819,1.83022,1,1
Floor01,F01_NDT_0412,W2_P025,PHASE1_TO_PHASE2_TRANSITION,40.846,ONLINE_BASELINE,0.00955592,0.078615,0.293004,0.28807,-0.004934,0.0168393605548,0.0219697,1.83797,1,1
Floor01,F01_NDT_0412,W2_P025,PHASE1_TO_PHASE2_TRANSITION,40.846,ORACLE_RELATIVE,0.239137,1.98131,0,0.239137,0.239137,NA,0.019844,1.83685,4,1
Floor01,F01_NDT_0412,W2_P025,PHASE1_TO_PHASE2_TRANSITION,40.846,PERFECT_INCREMENT,0.00730891,0.156276,0.293088,0.291104,-0.001984,0.00676929795829,0.0218773,1.83902,1,1
Floor01,F01_NDT_0413,W2_P025,PHASE1_TO_PHASE2_TRANSITION,40.9469,ONLINE_BASELINE,0.00628885,0.0478785,0.283704,0.288051,0.004347,-0.0153223077574,0.0220227,1.84603,1,1
Floor01,F01_NDT_0413,W2_P025,PHASE1_TO_PHASE2_TRANSITION,40.9469,ORACLE_RELATIVE,0.253272,2.2477,0,0.253272,0.253272,NA,0.019683,1.8432,5,1
Floor01,F01_NDT_0413,W2_P025,PHASE1_TO_PHASE2_TRANSITION,40.9469,PERFECT_INCREMENT,0.0103694,0.289322,0.288326,0.298053,0.009727,-0.033736118144,0.0226308,1.84267,1,1
Floor01,F01_NDT_0414,W2_P025,PHASE1_TO_PHASE2_TRANSITION,41.0477,ONLINE_BASELINE,0.00326714,0.111521,0.286601,0.288024,0.001423,-0.00496509084058,0.0229267,1.82415,1,1
Floor01,F01_NDT_0414,W2_P025,PHASE1_TO_PHASE2_TRANSITION,41.0477,ORACLE_RELATIVE,0.24408,2.11421,0,0.24408,0.24408,NA,0.0213961,1.83056,4,1
Floor01,F01_NDT_0414,W2_P025,PHASE1_TO_PHASE2_TRANSITION,41.0477,PERFECT_INCREMENT,0.00422563,0.0779753,0.287791,0.289883,0.002092,-0.00726916408088,0.0230718,1.82412,1,1
Floor01,F01_NDT_0415,W2_P025,PHASE1_TO_PHASE2_TRANSITION,41.1486,ONLINE_BASELINE,0.0076913,0.14047,0.288185,0.285577,-0.002608,0.009049742353,0.0249166,1.8121,1,1
Floor01,F01_NDT_0415,W2_P025,PHASE1_TO_PHASE2_TRANSITION,41.1486,ORACLE_RELATIVE,0.236222,2.15804,0,0.236222,0.236222,NA,0.0225887,1.8249,4,1
Floor01,F01_NDT_0415,W2_P025,PHASE1_TO_PHASE2_TRANSITION,41.1486,PERFECT_INCREMENT,0.00531524,0.0790233,0.287774,0.282532,-0.005242,0.0182156831402,0.0240082,1.81603,1,1
Floor01,F01_NDT_0416,W2_P025,PHASE1_TO_PHASE2_TRANSITION,41.2494,ONLINE_BASELINE,0.0174349,0.302993,0.286425,0.29153,0.005105,-0.0178231648774,0.0207379,1.81369,1,1
Floor01,F01_NDT_0416,W2_P025,PHASE1_TO_PHASE2_TRANSITION,41.2494,ORACLE_RELATIVE,0.228546,2.85299,0,0.228546,0.228546,NA,0.0201067,1.81238,4,1
Floor01,F01_NDT_0416,W2_P025,PHASE1_TO_PHASE2_TRANSITION,41.2494,PERFECT_INCREMENT,0.0219464,1.86399,0.285173,0.274403,-0.01077,0.0377665487266,0.0205882,1.81245,1,1
Floor01,F01_NDT_0417,W2_P025,PHASE1_TO_PHASE2_TRANSITION,41.3503,ONLINE_BASELINE,0.0123529,0.304014,0.298135,0.30184,0.003705,-0.0124272561088,0.0208191,1.82954,1,1
Floor01,F01_NDT_0417,W2_P025,PHASE1_TO_PHASE2_TRANSITION,41.3503,ORACLE_RELATIVE,0.229173,2.17425,0,0.229173,0.229173,NA,0.0208697,1.82109,4,1
Floor01,F01_NDT_0417,W2_P025,PHASE1_TO_PHASE2_TRANSITION,41.3503,PERFECT_INCREMENT,0.0368553,2.29256,0.291009,0.317554,0.026545,-0.0912171101237,0.0208032,1.82523,2,1
Floor01,F01_NDT_0418,W2_P025,PHASE1_TO_PHASE2_TRANSITION,41.4512,ONLINE_BASELINE,0.00614971,0.167409,0.31091,0.313951,0.003041,-0.00978096555273,0.0218791,1.84629,1,1
Floor01,F01_NDT_0418,W2_P025,PHASE1_TO_PHASE2_TRANSITION,41.4512,ORACLE_RELATIVE,0.229884,2.36677,0,0.229884,0.229884,NA,0.0211479,1.83492,4,1
Floor01,F01_NDT_0418,W2_P025,PHASE1_TO_PHASE2_TRANSITION,41.4512,PERFECT_INCREMENT,0.021505,1.39542,0.301586,0.318187,0.016601,-0.0550456586181,0.0218452,1.84169,1,1
Floor01,F01_NDT_0419,W2_P025,PHASE1_TO_PHASE2_TRANSITION,41.552,ONLINE_BASELINE,0.00649015,0.112986,0.326682,0.326703,2.1e-05,-6.42826969348e-05,0.0236279,1.83465,1,1
Floor01,F01_NDT_0419,W2_P025,PHASE1_TO_PHASE2_TRANSITION,41.552,ORACLE_RELATIVE,0.264519,2.35699,0,0.264519,0.264519,NA,0.0223419,1.83621,5,1
Floor01,F01_NDT_0419,W2_P025,PHASE1_TO_PHASE2_TRANSITION,41.552,PERFECT_INCREMENT,0.0122795,0.966244,0.313758,0.309792,-0.003966,0.0126403151473,0.0240519,1.82856,1,1
Floor01,F01_NDT_0420,W2_P025,PHASE1_TO_PHASE2_TRANSITION,41.6529,ONLINE_BASELINE,0.0112651,0.111145,0.340527,0.335087,-0.00544,0.0159752383805,0.0229225,1.84039,1,1
Floor01,F01_NDT_0420,W2_P025,PHASE1_TO_PHASE2_TRANSITION,41.6529,ORACLE_RELATIVE,0.244256,2.31468,0,0.244256,0.244256,NA,0.021498,1.83542,4,1
Floor01,F01_NDT_0420,W2_P025,PHASE1_TO_PHASE2_TRANSITION,41.6529,PERFECT_INCREMENT,0.00865851,0.297311,0.326549,0.332286,0.005737,-0.0175685731697,0.0228283,1.83832,1,1
Floor01,F01_NDT_0421,W2_P025,PHASE1_TO_PHASE2_TRANSITION,41.7537,ONLINE_BASELINE,0.00685732,0.128757,0.343819,0.343721,-9.8e-05,0.000285033695055,0.0246567,1.83082,1,1
Floor01,F01_NDT_0421,W2_P025,PHASE1_TO_PHASE2_TRANSITION,41.7537,ORACLE_RELATIVE,0.236605,2.11584,0,0.236605,0.236605,NA,0.0226577,1.82265,4,1
Floor01,F01_NDT_0421,W2_P025,PHASE1_TO_PHASE2_TRANSITION,41.7537,PERFECT_INCREMENT,0.00980312,0.34715,0.334937,0.342427,0.00749,-0.0223624144242,0.0248192,1.82655,1,1
Floor01,F01_NDT_0422,W2_P025,PHASE1_TO_PHASE2_TRANSITION,41.8545,ONLINE_BASELINE,0.0165183,0.0493381,0.354861,0.343096,-0.011765,0.0331538264278,0.0246502,1.81975,1,1
Floor01,F01_NDT_0422,W2_P025,PHASE1_TO_PHASE2_TRANSITION,41.8545,ORACLE_RELATIVE,0.230187,2.12618,0,0.230187,0.230187,NA,0.0229284,1.81484,4,1
Floor01,F01_NDT_0422,W2_P025,PHASE1_TO_PHASE2_TRANSITION,41.8545,PERFECT_INCREMENT,0.00737415,0.0836919,0.343437,0.33901,-0.004427,0.0128902826428,0.0244982,1.81691,1,1
Floor01,F01_NDT_0423,W2_P025,PHASE1_TO_PHASE2_TRANSITION,41.9554,ONLINE_BASELINE,0.0158376,0.0636931,0.342473,0.343446,0.000973,-0.00284109988233,0.0268886,1.82138,1,1
Floor01,F01_NDT_0423,W2_P025,PHASE1_TO_PHASE2_TRANSITION,41.9554,ORACLE_RELATIVE,0.231115,2.01074,0,0.231115,0.231115,NA,0.0259086,1.80962,4,1
Floor01,F01_NDT_0423,W2_P025,PHASE1_TO_PHASE2_TRANSITION,41.9554,PERFECT_INCREMENT,0.0156583,0.0841298,0.342821,0.338079,-0.004742,0.0138322914874,0.0267133,1.82175,1,1
Floor01,F01_NDT_1087,W3_P050,PHASE2,109.024,ONLINE_BASELINE,0.00459814,0.215897,0.509554,0.51386,0.004306,-0.0084505273239,0.030957,1.88933,1,1
Floor01,F01_NDT_1087,W3_P050,PHASE2,109.024,ORACLE_RELATIVE,0.453125,1.54135,0,0.453125,0.453125,NA,0.0305109,1.89548,7,1
Floor01,F01_NDT_1087,W3_P050,PHASE2,109.024,PERFECT_INCREMENT,0.0167935,0.682945,0.49843,0.487354,-0.011076,0.0222217763778,0.029693,1.89465,1,1
Floor01,F01_NDT_1088,W3_P050,PHASE2,109.124,ONLINE_BASELINE,0.0117208,0.636107,0.523623,0.533311,0.009688,-0.0185018610718,0.0331987,1.86389,1,1
Floor01,F01_NDT_1088,W3_P050,PHASE2,109.124,ORACLE_RELATIVE,0.501928,1.65089,0,0.501928,0.501928,NA,0.0305643,1.86908,8,1
Floor01,F01_NDT_1088,W3_P050,PHASE2,109.124,PERFECT_INCREMENT,0.0162731,0.228206,0.51662,0.531145,0.014525,-0.0281154426851,0.0310246,1.86057,1,1
Floor01,F01_NDT_1089,W3_P050,PHASE2,109.225,ONLINE_BASELINE,0.0174641,0.549854,0.545555,0.54885,0.003295,-0.00603972101805,0.0339125,1.90065,1,1
Floor01,F01_NDT_1089,W3_P050,PHASE2,109.225,ORACLE_RELATIVE,0.505483,2.02535,0,0.505483,0.505483,NA,0.0311348,1.90204,8,1
Floor01,F01_NDT_1089,W3_P050,PHASE2,109.225,PERFECT_INCREMENT,0.0186034,0.557551,0.536974,0.549507,0.012533,-0.0233400499838,0.0341822,1.88705,1,1
Floor01,F01_NDT_1090,W3_P050,PHASE2,109.326,ONLINE_BASELINE,0.0412671,0.859147,0.555031,0.564524,0.009493,-0.0171035491711,0.037164,1.87502,2,1
Floor01,F01_NDT_1090,W3_P050,PHASE2,109.326,ORACLE_RELATIVE,0.473018,1.42743,0,0.473018,0.473018,NA,0.0322707,1.88226,7,1
Floor01,F01_NDT_1090,W3_P050,PHASE2,109.326,PERFECT_INCREMENT,0.0307061,0.686313,0.554622,0.559035,0.004413,-0.00795677055724,0.0383954,1.86616,1,1
Floor01,F01_NDT_1091,W3_P050,PHASE2,109.427,ONLINE_BASELINE,0.047763,1.30261,0.582114,0.588979,0.006865,-0.0117932226334,0.0407275,1.82055,2,1
Floor01,F01_NDT_1091,W3_P050,PHASE2,109.427,ORACLE_RELATIVE,0.474624,1.15948,0,0.474624,0.474624,NA,0.0309515,1.85486,7,1
Floor01,F01_NDT_1091,W3_P050,PHASE2,109.427,PERFECT_INCREMENT,0.0510991,1.15975,0.570999,0.585716,0.014717,-0.025774125699,0.0398084,1.82235,2,1
Floor01,F01_NDT_1092,W3_P050,PHASE2,109.528,ONLINE_BASELINE,0.0289513,0.402116,0.607706,0.627117,0.019411,-0.0319414322057,0.135691,1.69436,1,1
Floor01,F01_NDT_1092,W3_P050,PHASE2,109.528,ORACLE_RELATIVE,0.476164,1.42923,0,0.476164,0.476164,NA,0.0406725,1.80308,7,1
Floor01,F01_NDT_1092,W3_P050,PHASE2,109.528,PERFECT_INCREMENT,0.0523613,1.09803,0.597279,0.635965,0.038686,-0.0647704004326,0.105715,1.71968,2,1
Floor01,F01_NDT_1093,W3_P050,PHASE2,109.629,ONLINE_BASELINE,0.0385677,1.07021,0.686865,0.65927,-0.027595,0.0401752891762,0.400857,1.61752,3,1
Floor01,F01_NDT_1093,W3_P050,PHASE2,109.629,ORACLE_RELATIVE,0.478233,1.93574,0,0.478233,0.478233,NA,0.0466824,1.77668,7,1
Floor01,F01_NDT_1093,W3_P050,PHASE2,109.629,PERFECT_INCREMENT,0.00611184,0.594957,0.63948,0.642086,0.002606,-0.0040751860887,0.730311,1.57292,1,1
Floor01,F01_NDT_1094,W3_P050,PHASE2,109.73,ONLINE_BASELINE,0.0253764,0.563979,0.680749,0.681538,0.000789,-0.00115901749397,1.15828,1.53908,1,1
Floor01,F01_NDT_1094,W3_P050,PHASE2,109.73,ORACLE_RELATIVE,0.543277,1.71806,0,0.543277,0.543277,NA,0.0617415,1.75112,8,1
Floor01,F01_NDT_1094,W3_P050,PHASE2,109.73,PERFECT_INCREMENT,0.0179472,0.505942,0.673398,0.675395,0.001997,-0.00296555677326,1.01735,1.5488,1,1
Floor01,F01_NDT_1095,W3_P050,PHASE2,109.83,ONLINE_BASELINE,0.030288,0.604292,0.711319,0.702907,-0.008412,0.0118259177669,1.59193,1.52326,1,1
Floor01,F01_NDT_1095,W3_P050,PHASE2,109.83,ORACLE_RELATIVE,0.556767,2.12765,0,0.556767,0.556767,NA,0.0774637,1.74435,8,1
Floor01,F01_NDT_1095,W3_P050,PHASE2,109.83,PERFECT_INCREMENT,0.0228744,0.543846,0.690727,0.696289,0.005562,-0.00805238538525,1.29872,1.53178,1,1
Floor01,F01_NDT_1096,W3_P050,PHASE2,109.931,ONLINE_BASELINE,0.0865477,1.81437,0.71911,0.651214,-0.067896,0.0944167095437,2.02036,1.53548,3,1
Floor01,F01_NDT_1096,W3_P050,PHASE2,109.931,ORACLE_RELATIVE,0.537353,1.97479,0,0.537353,0.537353,NA,0.0802947,1.73549,8,1
Floor01,F01_NDT_1096,W3_P050,PHASE2,109.931,PERFECT_INCREMENT,0.104774,1.75438,0.714858,0.642861,-0.071997,0.100715107056,2.08496,1.54068,3,1
Floor01,F01_NDT_1097,W3_P050,PHASE2,110.032,ONLINE_BASELINE,0.0166789,0.485919,0.624744,0.616785,-0.007959,0.0127396181476,2.65088,1.55656,1,1
Floor01,F01_NDT_1097,W3_P050,PHASE2,110.032,ORACLE_RELATIVE,0.54706,1.3239,0,0.54706,0.54706,NA,0.067294,1.76876,8,1
Floor01,F01_NDT_1097,W3_P050,PHASE2,110.032,PERFECT_INCREMENT,0.0142366,1.82268,0.662823,0.654468,-0.008355,0.0126051751373,3.30665,1.52993,1,1
Floor01,F01_NDT_1098,W3_P050,PHASE2,110.133,ONLINE_BASELINE,0.0184258,1.04847,0.595657,0.589323,-0.006334,0.010633636472,2.98875,1.54206,1,1
