sequence,record_scope,frame,window,phase,relative_time_s,actual_timestamp,init_type,initial_translation_error_m,initial_rotation_error_deg,raw_endpoint_translation_error_m,raw_endpoint_rotation_error_deg,translation_error_change_m,rotation_error_change_deg,correction_ratio_translation,ndt_displacement_translation_m,ndt_displacement_rotation_deg,fitness,transformation_probability,iterations,converged,translation_limited,rotation_limited,baseline_oracle_endpoint_separation_m,baseline_oracle_endpoint_separation_deg,window_stats_inclusion,source,observation_conditioning
Floor01,registration_counterfactual,F01_NDT_0173,W0_PRE,PHASE0,16.7419,1660857409.94,ORACLE_RELATIVE,0,1.70414e-17,0.0164796,0.149805,0.0164796,0.149805,NA,0.0164796,0.149805,0.325695,1.55997,1,1,0,0,0.0640812,0.601639,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0173,W0_PRE,PHASE0,16.7419,1660857409.94,PERFECT_INCREMENT,0.0770027,0.635344,0.0839525,0.690805,0.0069498,0.055461,-0.0902539781073,0.00779151,0.0562022,0.321056,1.57308,1,1,0,0,0.0640812,0.601639,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0174,W0_PRE,PHASE0,16.8427,1660857410.04,ONLINE_BASELINE,0.0886078,0.679423,0.0842087,0.722528,-0.0043991,0.043105,0.0496468708172,0.00445773,0.0441328,0.318444,1.56788,1,1,0,0,0.0765373,0.493445,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0174,W0_PRE,PHASE0,16.8427,1660857410.04,ORACLE_RELATIVE,0,1.2424e-17,0.010712,0.251042,0.010712,0.251042,NA,0.010712,0.251042,0.323436,1.56079,1,1,0,0,0.0765373,0.493445,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0174,W0_PRE,PHASE0,16.8427,1660857410.04,PERFECT_INCREMENT,0.08003,0.695931,0.0753468,0.728154,-0.0046832,0.032223,0.0585180557291,0.00493622,0.0363444,0.318839,1.56881,1,1,0,0,0.0765373,0.493445,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0175,W0_PRE,PHASE0,16.9435,1660857410.14,ONLINE_BASELINE,0.0885865,0.706844,0.0839234,0.727352,-0.0046631,0.020508,0.0526389461148,0.00544066,0.0395264,0.31455,1.56094,1,1,0,0,0.0732033,0.504535,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0175,W0_PRE,PHASE0,16.9435,1660857410.14,ORACLE_RELATIVE,0,3.26131e-17,0.0117788,0.249399,0.0117788,0.249399,NA,0.0117788,0.249399,0.318746,1.55916,1,1,0,0,0.0732033,0.504535,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0175,W0_PRE,PHASE0,16.9435,1660857410.14,PERFECT_INCREMENT,0.0842119,0.722531,0.0798015,0.776286,-0.0044104,0.053755,0.0523726456712,0.00476008,0.0685653,0.314658,1.5607,1,1,0,0,0.0732033,0.504535,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0176,W0_PRE,PHASE0,17.0444,1660857410.24,ONLINE_BASELINE,0.0739085,0.723051,0.0730917,0.596003,-0.0008168,-0.127048,0.0110515028718,0.00238388,0.127384,0.326985,1.55298,1,1,0,0,0.0684901,0.513141,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0176,W0_PRE,PHASE0,17.0444,1660857410.24,ORACLE_RELATIVE,0,1.55301e-18,0.00600349,0.151702,0.00600349,0.151702,NA,0.00600349,0.151702,0.331361,1.55398,1,1,0,0,0.0684901,0.513141,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0176,W0_PRE,PHASE0,17.0444,1660857410.24,PERFECT_INCREMENT,0.083924,0.727326,0.0836059,0.648256,-0.0003181,-0.07907,0.00379033411182,0.00377342,0.0791228,0.326494,1.55417,1,1,0,0,0.0684901,0.513141,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0177,W0_PRE,PHASE0,17.1452,1660857410.34,ONLINE_BASELINE,0.0624109,0.592202,0.0670689,0.4133,0.004658,-0.178902,-0.0746343987989,0.00873716,0.19873,0.312696,1.56648,1,1,0,0,0.0567796,0.284196,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0177,W0_PRE,PHASE0,17.1452,1660857410.34,ORACLE_RELATIVE,0,2.71806e-17,0.0119918,0.154921,0.0119918,0.154921,NA,0.0119918,0.154921,0.315793,1.56788,1,1,0,0,0.0567796,0.284196,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0177,W0_PRE,PHASE0,17.1452,1660857410.34,PERFECT_INCREMENT,0.0730926,0.596003,0.0746652,0.44536,0.0015726,-0.150643,-0.0215151739027,0.0066015,0.169372,0.312335,1.56809,1,1,0,0,0.0567796,0.284196,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0178,W0_PRE,PHASE0,17.2461,1660857410.44,ONLINE_BASELINE,0.06832,0.406474,0.0744946,0.519717,0.0061746,0.113243,-0.0903776346604,0.00784148,0.120571,0.324569,1.5581,1,1,0,0,0.0611836,0.456072,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0178,W0_PRE,PHASE0,17.2461,1660857410.44,ORACLE_RELATIVE,0,4.96962e-17,0.0139889,0.148623,0.0139889,0.148623,NA,0.0139889,0.148623,0.328621,1.5579,1,1,0,0,0.0611836,0.456072,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0178,W0_PRE,PHASE0,17.2461,1660857410.44,PERFECT_INCREMENT,0.0670645,0.413307,0.0732695,0.495052,0.006205,0.081745,-0.0925228697746,0.00634583,0.0943832,0.324681,1.56023,1,1,0,0,0.0611836,0.456072,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0179,W0_PRE,PHASE0,17.347,1660857410.54,ONLINE_BASELINE,0.0819451,0.515359,0.0787384,0.574653,-0.0032067,0.059294,0.0391322971111,0.00503737,0.069083,0.326628,1.56517,1,1,0,0,0.0699194,0.367825,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0179,W0_PRE,PHASE0,17.347,1660857410.54,ORACLE_RELATIVE,0,1.46742e-16,0.010464,0.216611,0.010464,0.216611,NA,0.010464,0.216611,0.330831,1.56477,1,1,0,0,0.0699194,0.367825,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0179,W0_PRE,PHASE0,17.347,1660857410.54,PERFECT_INCREMENT,0.0744901,0.519717,0.0731446,0.613169,-0.0013455,0.093452,0.0180628029765,0.0044557,0.116397,0.326828,1.56507,1,1,0,0,0.0699194,0.367825,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0180,W0_PRE,PHASE0,17.4478,1660857410.65,ONLINE_BASELINE,0.0793085,0.545439,0.0801692,0.631836,0.0008607,0.086397,-0.0108525567877,0.00484975,0.0905881,0.320884,1.55439,1,1,0,0,0.0698364,0.474666,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0180,W0_PRE,PHASE0,17.4478,1660857410.65,ORACLE_RELATIVE,0,4.02876e-17,0.0146016,0.176133,0.0146016,0.176133,NA,0.0146016,0.176133,0.325509,1.54799,1,1,0,0,0.0698364,0.474666,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0180,W0_PRE,PHASE0,17.4478,1660857410.65,PERFECT_INCREMENT,0.0787425,0.574653,0.0794718,0.65052,0.0007293,0.075867,-0.00926183446042,0.00514217,0.0775298,0.32088,1.55245,1,1,0,0,0.0698364,0.474666,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0181,W0_PRE,PHASE0,17.5487,1660857410.75,ONLINE_BASELINE,0.0817538,0.603885,0.0868336,0.588926,0.0050798,-0.014959,-0.0621353380516,0.00716847,0.01733,0.318717,1.56061,1,1,0,0,0.0757634,0.550944,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0181,W0_PRE,PHASE0,17.5487,1660857410.75,ORACLE_RELATIVE,0,2.16715e-16,0.0112084,0.11572,0.0112084,0.11572,NA,0.0112084,0.11572,0.323357,1.55242,1,1,0,0,0.0757634,0.550944,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0181,W0_PRE,PHASE0,17.5487,1660857410.75,PERFECT_INCREMENT,0.080174,0.631839,0.0848736,0.626091,0.0046996,-0.005748,-0.0586175069224,0.00512588,0.0235724,0.318777,1.56037,1,1,0,0,0.0757634,0.550944,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0182,W0_PRE,PHASE0,17.6495,1660857410.85,ONLINE_BASELINE,0.100789,0.674919,0.0941625,0.54116,-0.0066265,-0.133759,0.0657462619929,0.00722409,0.145513,0.326182,1.5632,1,1,0,0,0.0955213,0.610525,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0182,W0_PRE,PHASE0,17.6495,1660857410.85,ORACLE_RELATIVE,0,4.34367e-16,0.00501603,0.171118,0.00501603,0.171118,NA,0.00501603,0.171118,0.332556,1.55394,1,1,0,0,0.0955213,0.610525,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0182,W0_PRE,PHASE0,17.6495,1660857410.85,PERFECT_INCREMENT,0.0868326,0.588927,0.0781789,0.479713,-0.0086537,-0.109214,0.0996595748601,0.00881862,0.126403,0.32712,1.5584,1,1,0,0,0.0955213,0.610525,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0183,W0_PRE,PHASE0,17.7504,1660857410.95,ONLINE_BASELINE,0.101734,0.626343,0.105081,0.626921,0.003347,0.000578,-0.0328995222836,0.00614875,0.0216775,0.320165,1.57001,1,1,0,0,0.0902353,0.464747,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0183,W0_PRE,PHASE0,17.7504,1660857410.95,ORACLE_RELATIVE,0,2.54538e-17,0.0168158,0.198216,0.0168158,0.198216,NA,0.0168158,0.198216,0.326144,1.56539,1,1,0,0,0.0902353,0.464747,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0183,W0_PRE,PHASE0,17.7504,1660857410.95,PERFECT_INCREMENT,0.0941617,0.541164,0.0982079,0.624361,0.0040462,0.083197,-0.0429707619977,0.00556196,0.0832583,0.320496,1.56828,1,1,0,0,0.0902353,0.464747,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0184,W0_PRE,PHASE0,17.8512,1660857411.05,ONLINE_BASELINE,0.107114,0.554365,0.108595,0.577994,0.001481,0.023629,-0.0138263905745,0.00528797,0.0468805,0.330306,1.54837,1,1,0,0,0.0927445,0.456792,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0184,W0_PRE,PHASE0,17.8512,1660857411.05,ORACLE_RELATIVE,0,2.28987e-17,0.0162767,0.157287,0.0162767,0.157287,NA,0.0162767,0.157287,0.336096,1.5477,1,1,0,0,0.0927445,0.456792,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0184,W0_PRE,PHASE0,17.8512,1660857411.05,PERFECT_INCREMENT,0.105082,0.626921,0.106505,0.61773,0.001423,-0.009191,-0.0135418054472,0.00303603,0.0343893,0.3303,1.55014,1,1,0,0,0.0927445,0.456792,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0185,W0_PRE,PHASE0,17.9521,1660857411.15,ONLINE_BASELINE,0.112133,0.505974,0.104308,0.669181,-0.007825,0.163207,0.069783203874,0.00824187,0.175806,0.328185,1.57348,1,1,0,0,0.101543,0.379198,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0185,W0_PRE,PHASE0,17.9521,1660857411.15,ORACLE_RELATIVE,0,8.55809e-17,0.00798404,0.297053,0.00798404,0.297053,NA,0.00798404,0.297053,0.333149,1.56498,1,1,0,0,0.101543,0.379198,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0185,W0_PRE,PHASE0,17.9521,1660857411.15,PERFECT_INCREMENT,0.108595,0.577994,0.100432,0.732109,-0.008163,0.154115,0.0751692066854,0.0090971,0.164142,0.328251,1.57301,1,1,0,0,0.101543,0.379198,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0186,W0_PRE,PHASE0,18.0529,1660857411.25,ONLINE_BASELINE,0.100758,0.717334,0.0936309,0.563244,-0.0071271,-0.15409,0.0707348299887,0.00983155,0.159523,0.322285,1.57451,1,1,0,0,0.0890685,0.471297,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0186,W0_PRE,PHASE0,18.0529,1660857411.25,ORACLE_RELATIVE,0,1.65007e-18,0.00706071,0.146935,0.00706071,0.146935,NA,0.00706071,0.146935,0.327306,1.57105,1,1,0,0,0.0890685,0.471297,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0186,W0_PRE,PHASE0,18.0529,1660857411.25,PERFECT_INCREMENT,0.104304,0.669181,0.0977604,0.596087,-0.0065436,-0.073094,0.0627358490566,0.00732712,0.0777698,0.322117,1.57498,1,1,0,0,0.0890685,0.471297,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0187,W0_PRE,PHASE0,18.1538,1660857411.35,ONLINE_BASELINE,0.0830142,0.611206,0.0897808,0.533883,0.0067666,-0.077323,-0.0815113558885,0.00855022,0.0939319,0.324071,1.58039,1,1,0,0,0.0723932,0.599358,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0187,W0_PRE,PHASE0,18.1538,1660857411.35,ORACLE_RELATIVE,0,9.99642e-17,0.0180321,0.183925,0.0180321,0.183925,NA,0.0180321,0.183925,0.32864,1.57408,1,1,0,0,0.0723932,0.599358,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0187,W0_PRE,PHASE0,18.1538,1660857411.35,PERFECT_INCREMENT,0.093627,0.563244,0.100159,0.503612,0.006532,-0.059632,-0.069766199921,0.00721877,0.0852844,0.323698,1.58017,1,1,0,0,0.0723932,0.599358,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0188,W0_PRE,PHASE0,18.2547,1660857411.45,ONLINE_BASELINE,0.089376,0.474152,0.0888405,0.417141,-0.0005355,-0.057011,0.00599154135338,0.00516417,0.0727704,0.342985,1.56232,1,1,0,0,0.0825212,0.497531,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0188,W0_PRE,PHASE0,18.2547,1660857411.45,ORACLE_RELATIVE,0,1.14398e-15,0.00637724,0.223633,0.00637724,0.223633,NA,0.00637724,0.223633,0.347979,1.55719,1,1,0,0,0.0825212,0.497531,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0188,W0_PRE,PHASE0,18.2547,1660857411.45,PERFECT_INCREMENT,0.0897826,0.533883,0.088952,0.43961,-0.0008306,-0.094273,0.00925123576283,0.0034742,0.117308,0.342948,1.56232,1,1,0,0,0.0825212,0.497531,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0189,W0_PRE,PHASE0,18.3555,1660857411.55,ONLINE_BASELINE,0.0880314,0.366291,0.0867139,0.518196,-0.0013175,0.151905,0.0149662506787,0.00647098,0.187302,0.322421,1.56613,1,1,0,0,0.0777714,0.438307,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0189,W0_PRE,PHASE0,18.3555,1660857411.55,ORACLE_RELATIVE,0,6.69733e-18,0.0111036,0.180331,0.0111036,0.180331,NA,0.0111036,0.180331,0.326533,1.56119,1,1,0,0,0.0777714,0.438307,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0189,W0_PRE,PHASE0,18.3555,1660857411.55,PERFECT_INCREMENT,0.0888419,0.417141,0.0871165,0.542602,-0.0017254,0.125461,0.0194210164348,0.00386552,0.144439,0.322381,1.56647,1,1,0,0,0.0777714,0.438307,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0190,W0_PRE,PHASE0,18.4564,1660857411.65,ONLINE_BASELINE,0.0879842,0.44503,0.0754017,0.479776,-0.0125825,0.034746,0.143008631095,0.0128954,0.0439767,0.332991,1.55827,1,1,0,0,0.0729945,0.546934,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0190,W0_PRE,PHASE0,18.4564,1660857411.65,ORACLE_RELATIVE,0,2.00308e-16,0.00513331,0.188664,0.00513331,0.188664,NA,0.00513331,0.188664,0.337809,1.5556,1,1,0,0,0.0729945,0.546934,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0190,W0_PRE,PHASE0,18.4564,1660857411.65,PERFECT_INCREMENT,0.0867193,0.518202,0.0750166,0.528306,-0.0117027,0.010104,0.13494919816,0.0124188,0.0169279,0.332935,1.55834,1,1,0,0,0.0729945,0.546934,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0191,W0_PRE,PHASE0,18.5572,1660857411.76,ONLINE_BASELINE,0.0644079,0.407377,0.0638937,0.196518,-0.0005142,-0.210859,0.00798349270819,0.0145551,0.271406,0.327381,1.54218,1,1,0,0,0.0599562,0.232097,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0191,W0_PRE,PHASE0,18.5572,1660857411.76,ORACLE_RELATIVE,0,4.97507e-17,0.00909563,0.190923,0.00909563,0.190923,NA,0.00909563,0.190923,0.331361,1.53871,1,1,0,0,0.0599562,0.232097,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0191,W0_PRE,PHASE0,18.5572,1660857411.76,PERFECT_INCREMENT,0.0754076,0.479776,0.0746415,0.258611,-0.0007661,-0.221165,0.0101594534238,0.0104392,0.252371,0.326726,1.54445,1,1,0,0,0.0599562,0.232097,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0192,W0_PRE,PHASE0,18.6581,1660857411.86,ONLINE_BASELINE,0.0552427,0.330846,0.0569628,0.302548,0.0017201,-0.028298,-0.0311371457224,0.0143533,0.0641398,0.321405,1.57126,1,1,0,0,0.0494374,0.162745,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0192,W0_PRE,PHASE0,18.6581,1660857411.86,ORACLE_RELATIVE,0,5.04727e-18,0.0108653,0.169206,0.0108653,0.169206,NA,0.0108653,0.169206,0.324453,1.55588,1,1,0,0,0.0494374,0.162745,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0192,W0_PRE,PHASE0,18.6581,1660857411.86,PERFECT_INCREMENT,0.0638933,0.196518,0.0623375,0.270897,-0.0015558,0.074379,0.0243499709672,0.00670533,0.111679,0.321178,1.56825,1,1,0,0,0.0494374,0.162745,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0193,W0_PRE,PHASE0,18.759,1660857411.96,ONLINE_BASELINE,0.0509088,0.495386,0.050135,0.612862,-0.0007738,0.117476,0.0151997297127,0.00768486,0.136291,0.313886,1.56801,1,1,0,0,0.0412331,0.353476,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0193,W0_PRE,PHASE0,18.759,1660857411.96,ORACLE_RELATIVE,0,6.6388e-17,0.00936615,0.270142,0.00936615,0.270142,NA,0.00936615,0.270142,0.316802,1.56335,1,1,0,0,0.0412331,0.353476,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0193,W0_PRE,PHASE0,18.759,1660857411.96,PERFECT_INCREMENT,0.0569644,0.302548,0.0569911,0.336375,2.67e-05,0.033827,-0.000468713793176,0.00590986,0.0647291,0.314118,1.56827,1,1,0,0,0.0412331,0.353476,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
