stamp,relative_common_s,relative_r7i_s,gt_bracket_width_s,gt_nearest_dt_s,legacy_raw_translation_error_m,legacy_raw_rotation_error_deg,legacy_final_translation_error_m,legacy_final_rotation_error_deg,mature_imu_raw_translation_error_m,mature_imu_raw_rotation_error_deg,mature_imu_final_translation_error_m,mature_imu_final_rotation_error_deg,legacy_raw_to_final_translation_delta_m,legacy_raw_to_final_rotation_delta_deg,mature_imu_raw_to_final_translation_delta_m,mature_imu_raw_to_final_rotation_delta_deg,delta_raw_translation_legacy_minus_mature_m,delta_final_translation_legacy_minus_mature_m,delta_raw_rotation_legacy_minus_mature_deg,delta_final_rotation_legacy_minus_mature_deg,legacy_fitness,mature_fitness,legacy_iterations,mature_iterations,legacy_converged,mature_converged,legacy_limited,mature_limited,legacy_cloud_hash,mature_cloud_hash,legacy_source_points,mature_source_points,hq_gt_bracket_le_0p25
1660857460.8711059,67.2698588371,67.673298826,0.201719999313,0.100859880447,0.193450876178,3.00117127501,0.194296205836,4.14014010481,0.131511277198,2.7104357543,0.131511277198,2.7104357543,0,1.2926146417,0,0,0.0619395989798,0.0627849286375,0.290735520709,1.4297043505,0.0205901528075973,0.0206541682214978,4,1,1,1,1,0,cfc82f2e95709bea,e3af6a7cb001b30b,359,370,1
1660857460.971966,67.370718956,67.774158926,0.201664924622,0,0.232444163122,5.47861095515,0.232444163122,5.47861095515,0.186189829453,2.66228248527,0.186189829453,2.66228248527,0,0,0,0,0.0462543336684,0.0462543336684,2.81632846988,2.81632846988,0.022554087148150125,0.02178584612922519,4,2,1,1,0,0,db065edaf022f6d5,2b1da49f06fa4d44,367,366,1
1660857461.0727711,67.4715240002,67.874964026,0.201664924622,0.100805044174,0.240545052468,3.71212291199,0.240545052468,3.71212291199,0.160745563364,2.72462703991,0.160745563364,2.72462703991,0,0,0,0,0.0797994891045,0.0797994891045,0.987495872082,0.987495872082,0.021714309072961114,0.021917447298922827,3,2,1,1,0,0,70740064d955fd24,71f0d85841088ffd,394,384,1
1660857461.173631,67.5723838806,67.975823926,0.201719999313,0,0.282115489112,3.61224661141,0.282115489112,3.61224661141,0.160890816199,2.61495317139,0.160890816199,2.61495317139,0,0,0,0,0.121224672913,0.121224672913,0.99729344002,0.99729344002,0.020622106334091315,0.019198121973935414,3,1,1,1,0,0,49bf79c0dc450691,9819302eb7e99513,406,408,1
1660857461.2744911,67.6732439995,68.076684026,0.201719999313,0.100859880447,0.29719896169,3.57832582984,0.29719896169,3.57832582984,0.147377338877,2.12128271744,0.147377338877,2.12128271744,0,0,0,0,0.149821622813,0.149821622813,1.4570431124,1.4570431124,0.02300864446910829,0.01966383088371171,2,1,1,1,0,0,92bc6ca536a74a79,4656164a6afcc98a,404,401,1
1660857461.375351,67.7741038799,68.177543926,0.201719999313,0,0.293279675719,3.78482100388,0.293279675719,3.78482100388,0.141836902794,2.4022286728,0.141836902794,2.4022286728,0,0,0,0,0.151442772925,0.151442772925,1.38259233108,1.38259233108,0.024278003662169423,0.020389944390362045,2,1,1,1,0,0,255c5b04292b2c6f,13f64f08419099b1,390,385,1
1660857461.4762111,67.8749639988,68.278404026,0.201719999313,0.100859880447,0.292076997476,4.08945829997,0.292076997476,4.08945829997,0.164256423947,2.99467528873,0.164256423947,2.99467528873,0,0,0,0,0.127820573528,0.127820573528,1.09478301124,1.09478301124,0.023839521074251024,0.022179304881792067,2,2,1,1,0,0,756514c90a96b966,ef6f7823e4e03884,384,387,1
1660857461.577071,67.9758238792,68.379263926,0.201719999313,0,0.322790335974,4.96877239671,0.322790335974,4.96877239671,0.193844445087,3.51625555047,0.193844445087,3.51625555047,0,0,0,0,0.128945890887,0.128945890887,1.45251684624,1.45251684624,0.02491096294371998,0.02388565397416883,2,1,1,1,0,0,68c73b32b96935fb,41c60a5f2a040581,396,392,1
1660857461.6779311,68.0766839981,68.480124026,0.201719999313,0.100859880447,0.31470689995,5.73373534707,0.31470689995,5.73373534707,0.192608546152,4.14205005559,0.192608546152,4.14205005559,0,0,0,0,0.122098353798,0.122098353798,1.59168529147,1.59168529147,0.02501080967322012,0.02381043715330277,2,1,1,1,0,0,e65707e920267706,9bccc9ee3d59610a,396,395,1
1660857461.778791,68.1775438786,68.580983926,0.201719999313,0,0.304776197242,4.61088114609,0.304776197242,4.61088114609,0.185492836113,3.74738097654,0.185492836113,3.74738097654,0,0,0,0,0.119283361129,0.119283361129,0.863500169553,0.863500169553,0.023503398244202493,0.022974273773812226,2,1,1,1,0,0,a065223948717f0c,866c6ab2ea5c5ecd,377,381,1
1660857461.8796511,68.2784039974,68.681844026,0.201719999313,0.100859880447,0.299163927033,4.27815471505,0.299163927033,4.27815471505,0.201793124744,3.4823207165,0.201793124744,3.4823207165,0,0,0,0,0.0973708022898,0.0973708022898,0.795833998552,0.795833998552,0.024197309318157008,0.024408346968344305,1,1,1,1,0,0,af082bb566f7f08f,770b5116c7655ceb,388,383,1
1660857461.980511,68.3792638779,68.782703926,0.20165514946,0,0.286070516959,4.64217535689,0.286070516959,4.64217535689,0.20141996142,3.96516528953,0.20141996142,3.96516528953,0,0,0,0,0.0846505555391,0.0846505555391,0.67701006736,0.67701006736,0.02352352202364464,0.024377784296398444,1,1,1,1,0,0,d64adab959be54e3,121369ab129ef458,380,380,1
1660857462.081306,68.4800589085,68.883498926,0.20165514946,0.100795030594,0.272947422922,4.67711607848,0.272947422922,4.67711607848,0.206316982621,4.21390575433,0.206316982621,4.21390575433,0,0,0,0,0.0666304403005,0.0666304403005,0.463210324143,0.463210324143,0.022478821397460293,0.02412104611167983,1,1,1,1,0,0,e144a510fcca6e4b,45e6759b1c971ffd,371,368,1
1660857462.1821661,68.5809190273,68.984359026,0.201719999313,0,0.252490221944,4.65027418163,0.252490221944,4.65027418163,0.196812067423,4.02619653096,0.196812067423,4.02619653096,0,0,0,0,0.0556781545209,0.0556781545209,0.624077650673,0.624077650673,0.02369442000194648,0.024866212719252774,1,1,1,1,0,0,048cb48d5dc101db,8001337600df4252,372,372,1
1660857462.283026,68.6817789078,69.085218926,0.201719999313,0.100859880447,0.228836955615,4.58774454384,0.228836955615,4.58774454384,0.17383604103,3.95877625143,0.17383604103,3.95877625143,0,0,0,0,0.055000914586,0.055000914586,0.628968292414,0.628968292414,0.022380451733624795,0.023110745640754528,1,1,1,1,0,0,0b15fa6b7fb6d3d3,5a20cb4817906225,368,367,1
1660857462.3838861,68.7826390266,69.186079026,0.201719999313,0,0.210429437052,4.4754848492,0.210429437052,4.4754848492,0.148761179448,4.14006693175,0.148761179448,4.14006693175,0,0,0,0,0.0616682576044,0.0616682576044,0.335417917455,0.335417917455,0.02225281638593617,0.02295830341841875,1,1,1,1,0,0,a86d1600ed4f3b69,e0baa08aff732a2d,356,353,1
1660857462.484746,68.8834989071,69.286938926,0.201719999313,0.100859880447,0.227701897576,4.80765964244,0.227701897576,4.80765964244,0.186085636931,4.69907087728,0.186085636931,4.69907087728,0,0,0,0,0.0416162606441,0.0416162606441,0.108588765155,0.108588765155,0.02171175992263162,0.0222635567750393,1,1,1,1,0,0,d2fa3586797a5bea,94d4d3a17633a37b,333,321,1
1660857462.5856061,68.984359026,69.387799026,0.20171880722,0,0.259378914106,5.17357207358,0.259378914106,5.17357207358,0.216281226594,4.96200313211,0.216281226594,4.96200313211,0,0,0,0,0.043097687513,0.043097687513,0.211568941465,0.211568941465,0.02361727247065673,0.023963143386029305,1,1,1,1,0,0,b0d1a8c321a83d29,790aa7489343ce56,365,361,1
1660857462.686465,69.0852179527,69.488657926,0.20171880722,0.100858926773,0.240953192083,6.22114939629,0.240953192083,6.22114939629,0.188964216495,5.87711171448,0.188964216495,5.87711171448,0,0,0,0,0.0519889755885,0.0519889755885,0.344037681806,0.344037681806,0.023834851652796748,0.024249425002341486,1,1,1,1,0,0,897637fe84f21c5a,d4b607e3f5cf9f2a,371,368,1
1660857462.7873249,69.1860778332,69.589517826,0.201719999313,0,0.234577056815,6.68899025523,0.234577056815,6.68899025523,0.175171630759,6.18908039358,0.175171630759,6.18908039358,0,0,0,0,0.0594054260551,0.0594054260551,0.499909861647,0.499909861647,0.022709348295495233,0.023390457763828056,1,1,1,1,0,0,7053b4400b85d518,f2fbdbe0b7f3ea92,339,343,1
1660857462.888185,69.286937952,69.690377926,0.201719999313,0.100859880447,0.253515994447,7.5752611299,0.253515994447,7.5752611299,0.200394541508,7.20138254978,0.200394541508,7.20138254978,0,0,0,0,0.0531214529384,0.0531214529384,0.373878580125,0.373878580125,0.02236142595524312,0.0235668395451947,1,1,1,1,0,0,144eb51c059b3ac9,786b20ca6b764591,344,346,1
1660857462.9890449,69.3877978325,69.791237826,0.201673984528,0,0.276755985738,7.62948620596,0.276755985738,7.62948620596,0.216183947927,7.20456203693,0.216183947927,7.20456203693,0,0,0,0,0.0605720378114,0.0605720378114,0.424924169023,0.424924169023,0.023248925691207303,0.02378237932132702,1,1,1,1,0,0,93a4a212014f0840,11423d3762c9c33e,368,373,1
1660857463.089859,69.4886119366,69.892051926,0.201673984528,0.10081410408,0.271961876145,7.08236279171,0.271961876145,7.08236279171,0.20091215209,6.26003936501,0.20091215209,6.26003936501,0,0,0,0,0.0710497240542,0.0710497240542,0.822323426704,0.822323426704,0.022714155185938348,0.02270764091835958,1,1,1,1,0,0,6c6297399510e8fd,c3effd9bf8af0dec,377,386,1
1660857463.1907189,69.589471817,69.992911826,0.201719999313,0,0.2659610638,6.40901401538,0.2659610638,6.40901401538,0.213140437475,5.07473585802,0.213140437475,5.07473585802,0,0,0,0,0.0528206263253,0.0528206263253,1.33427815736,1.33427815736,0.02222651822214377,0.02173565940494882,1,2,1,1,0,0,013664733d7ca7a4,9f8fc9add81ab58b,396,400,1
1660857463.291579,69.6903319359,70.093771926,0.201719999313,0.100859880447,0.265894890761,6.30084271645,0.265894890761,6.30084271645,0.228235487199,5.06311378146,0.228235487199,5.06311378146,0,0,0,0,0.037659403562,0.037659403562,1.23772893499,1.23772893499,0.020785077290426175,0.021674695636002578,1,1,1,1,0,0,734e577697eeecf4,39aa71b23f9bdce1,409,413,1
1660857463.3924389,69.7911918163,70.194631826,0.201719999313,0,0.267748915252,6.26257977165,0.267748915252,6.26257977165,0.226999117594,4.81506042049,0.226999117594,4.81506042049,0,0,0,0,0.040749797658,0.040749797658,1.44751935116,1.44751935116,0.020350957820831236,0.020355832047076295,1,1,1,1,0,0,3832d9d2e880783f,f1ad8e364df213a4,397,407,1
1660857463.493299,69.8920519352,70.295491926,0.201719999313,0.100859880447,0.259256095833,5.78658086821,0.259256095833,5.78658086821,0.208923675354,4.67230793735,0.208923675354,4.67230793735,0,0,0,0,0.0503324204783,0.0503324204783,1.11427293086,1.11427293086,0.01948073270168252,0.020111472697273446,1,1,1,1,0,0,a370dc0785cc0d07,0f4920d97ce9ad2a,385,381,1
1660857463.5941589,69.9929118156,70.396351826,0.201719999313,0,0.252270572506,4.60271102936,0.252270572506,4.60271102936,0.212284116174,3.58324043545,0.212284116174,3.58324043545,0,0,0,0,0.0399864563313,0.0399864563313,1.01947059391,1.01947059391,0.019049520237490302,0.01932924719865962,1,1,1,1,0,0,7cc870b5f20862fc,cbc75a20fda0d783,409,410,1
1660857463.695019,70.0937719345,70.497211926,0.201719999313,0.100859880447,0.258829302018,4.24345353112,0.258829302018,4.24345353112,0.233995446795,3.14607598682,0.233995446795,3.14607598682,0,0,0,0,0.0248338552231,0.0248338552231,1.0973775443,1.0973775443,0.020244519729363086,0.019760096928971158,1,1,1,1,0,0,bfc26ba9e32d650b,b6632c5727a3a0ad,422,416,1
1660857463.7958789,70.194631815,70.598071826,0.201719999313,0,0.268844486364,3.60424065646,0.268844486364,3.60424065646,0.254307752898,2.84650242799,0.254307752898,2.84650242799,0,0,0,0,0.0145367334659,0.0145367334659,0.757738228467,0.757738228467,0.0195119589720935,0.01988149799529964,1,1,1,1,0,0,995209b6b23b3aca,8c9b85b1e4911de7,396,398,1
1660857463.896739,70.2954919338,70.698931926,0.201719999313,0.100859880447,0.244294244969,2.87395141898,0.244294244969,2.87395141898,0.239857683676,2.68252886645,0.239857683676,2.68252886645,0,0,0,0,0.00443656129332,0.00443656129332,0.191422552527,0.191422552527,0.017771341481540515,0.01794638850738268,1,1,1,1,0,0,fa4f99eb28ce79ee,fbb976e2fcc3f23a,425,424,1
1660857463.9975989,70.3963518143,70.799791826,0.201663970947,0,0.221355881899,2.76976233942,0.221355881899,2.76976233942,0.245367674364,3.10179914474,0.245367674364,3.10179914474,0,0,0,0,-0.0240117924647,-0.0240117924647,-0.332036805312,-0.332036805312,0.01804476773604047,0.018154569927523595,1,1,1,1,0,0,803c49025ff905ab,685674979c26dbdf,429,431,1
1660857464.098403,70.4971559048,70.900595926,0.201663970947,0.1008040905,0.21096212591,2.94071895042,0.21096212591,2.94071895042,0.243544129875,3.26058247032,0.243544129875,3.26058247032,0,0,0,0,-0.0325820039644,-0.0325820039644,-0.3198635199,-0.3198635199,0.019236435569057773,0.018860936478471375,1,1,1,1,0,0,cf8a71a77d34fcab,76af3116eecf6dd5,441,437,1
1660857464.1992631,70.5980160236,71.001456026,0.201720237732,2.38418579102e-07,0.213052563957,3.46596638813,0.213052563957,3.46596638813,0.252342901385,3.87971921287,0.252342901385,3.87971921287,0,0,0,0,-0.0392903374283,-0.0392903374283,-0.413752824738,-0.413752824738,0.019287596789047075,0.01925741212590682,1,1,1,1,0,0,7968ecef24a4cae7,3ef69c39a06e7735,439,440,1
1660857464.300123,70.6988759041,71.102315926,0.201720237732,0.100860118866,0.213719878507,2.9982810766,0.213719878507,2.9982810766,0.254245683059,3.48185403878,0.254245683059,3.48185403878,0,0,0,0,-0.040525804552,-0.040525804552,-0.483572962175,-0.483572962175,0.018756034652667123,0.01863917187877413,1,1,1,1,0,0,262e4b78b64414a5,f2fdcb1b388ec15c,454,464,1
1660857464.4009831,70.7997360229,71.203176026,0.20171880722,0,0.216401682063,2.83920361902,0.216401682063,2.83920361902,0.244702785948,2.58386187073,0.244702785948,2.58386187073,0,0,0,0,-0.0283011038849,-0.0283011038849,0.255341748297,0.255341748297,0.017394083965544326,0.01762805109940667,1,2,1,1,0,0,1be45422984149b1,fe3e58b891bb9d96,449,457,1
1660857464.501842,70.9005949497,71.304034926,0.20171880722,0.100858926773,0.205946786978,2.44010938404,0.205946786978,2.44010938404,0.213098754551,1.94014936815,0.213098754551,1.94014936815,0,0,0,0,-0.00715196757299,-0.00715196757299,0.499960015885,0.499960015885,0.01688623823722195,0.01727859390989184,2,1,1,1,0,0,9480f641391aaeee,40482995f9a067a2,452,449,1
1660857464.6027019,71.0014548302,71.404894826,0.201719999313,0,0.221227738645,2.7625577,0.221227738645,2.7625577,0.201019010933,2.185993375,0.201019010933,2.185993375,0,0,0,0,0.0202087277124,0.0202087277124,0.576564325001,0.576564325001,0.01662269089099157,0.016815242196695245,1,1,1,1,0,0,fb00bb31475cb77e,496487253babc783,448,463,1
1660857464.703562,71.102314949,71.505754926,0.201719999313,0.100859880447,0.241820103892,3.31626950777,0.241820103892,3.31626950777,0.206679279842,2.76234416165,0.206679279842,2.76234416165,0,0,0,0,0.0351408240505,0.0351408240505,0.55392534612,0.55392534612,0.017322071898848615,0.017328479840431395,1,1,1,1,0,0,1d41246f7b19caaa,f161b2d625c4ed43,454,457,1
1660857464.8044219,71.2031748295,71.606614826,0.201664209366,0,0.249776622997,3.43821053129,0.249776622997,3.43821053129,0.210069065965,2.58139270836,0.210069065965,2.58139270836,0,0,0,0,0.0397075570326,0.0397075570326,0.856817822926,0.856817822926,0.017329496533955747,0.017372507473866983,1,2,1,1,0,0,9fbde73ebcb7381a,6f151bf16c90b6ab,442,443,1
1660857464.905282,71.3040349483,71.707474926,0.201664209366,0.1008040905,0.265281698356,3.34739214258,0.265281698356,3.34739214258,0.216059709833,2.91692089352,0.216059709833,2.91692089352,0,0,0,0,0.0492219885231,0.0492219885231,0.430471249065,0.430471249065,0.017956806022584412,0.018071144513891347,1,1,1,1,0,0,472b03663e9e7b85,8e8db8a9d58875c9,453,459,1
1660857465.0060861,71.4048390388,71.808279026,0.201719999313,0,0.284088062462,3.21587117528,0.284088062462,3.21587117528,0.210436922569,2.28416675513,0.210436922569,2.28416675513,0,0,0,0,0.0736511398932,0.0736511398932,0.931704420148,0.931704420148,0.01829111267912058,0.01799160888960106,1,2,1,1,0,0,b087f20ecc422452,abed5013b68f8332,451,451,1
1660857465.106946,71.5056989193,71.909138926,0.201719999313,0.100859880447,0.292430267936,3.55002366591,0.292430267936,3.55002366591,0.233688771143,3.08912326703,0.233688771143,3.08912326703,0,0,0,0,0.058741496793,0.058741496793,0.460900398883,0.460900398883,0.017285783590662088,0.017807047178975213,1,2,1,1,0,0,fd46c150f83106d2,1fee7cba5c115f77,472,471,1
1660857465.2078061,71.6065590382,72.009999026,0.201719999313,0,0.302121600833,3.20022694431,0.302121600833,3.20022694431,0.252283834601,2.70818558544,0.252283834601,2.70818558544,0,0,0,0,0.0498377662317,0.0498377662317,0.492041358865,0.492041358865,0.017935128563275525,0.01825462405810558,1,2,1,1,0,0,099018dcf4dac831,1734f4f93b88320c,474,473,1
1660857465.308666,71.7074189186,72.110858926,0.201719999313,0.100859880447,0.329711626176,2.98049326308,0.329711626176,2.98049326308,0.247263667219,2.30682322033,0.247263667219,2.30682322033,0,0,0,0,0.0824479589568,0.0824479589568,0.673670042754,0.673670042754,0.018214647130564424,0.017988080607998804,1,2,1,1,0,0,8c01b28260be2033,7d8fafd3711dbb4a,483,480,1
1660857465.4095261,71.8082790375,72.211719026,0.201719999313,0,0.35957863073,3.54466172139,0.35957863073,3.54466172139,0.244943063116,2.55599282877,0.244943063116,2.55599282877,0,0,0,0,0.114635567614,0.114635567614,0.988668892625,0.988668892625,0.01805550319951123,0.018020015382190054,1,1,1,1,0,0,a33af1cf49bc20ae,23463d1d43ce1725,523,521,1
1660857465.510386,71.9091389179,72.312578926,0.201719999313,0.100859880447,0.377748829527,3.90454179641,0.377748829527,3.90454179641,0.248704279054,2.86581535479,0.248704279054,2.86581535479,0,0,0,0,0.129044550473,0.129044550473,1.03872644161,1.03872644161,0.01717676675654965,0.01749898375383184,1,1,1,1,0,0,740574ffa21def79,bcdac57b091e8d00,549,562,1
1660857465.6112461,72.0099990368,72.413439026,0.201719999313,0,0.380420777548,3.5461133579,0.380420777548,3.5461133579,0.254269230512,2.45539492369,0.254269230512,2.45539492369,0,0,0,0,0.126151547036,0.126151547036,1.09071843421,1.09071843421,0.017587659246479037,0.017548321959606948,1,1,1,1,0,0,0cf097f6b24f59cb,4f27c08d54e716a9,529,525,1
1660857465.712106,72.1108589172,72.514298926,0.201719999313,0.100859880447,0.383039168411,3.63272466146,0.383039168411,3.63272466146,0.256772574165,2.46537605474,0.256772574165,2.46537605474,0,0,0,0,0.126266594246,0.126266594246,1.16734860672,1.16734860672,0.01792423865114938,0.01755398166591954,1,1,1,1,0,0,58c9907a31085ff1,29df9f8df3b2a6f3,547,548,1
1660857465.8129661,72.2117190361,72.615159026,0.201664686203,0,0.371918759939,3.46469988441,0.371918759939,3.46469988441,0.250135942178,2.37525688221,0.250135942178,2.37525688221,0,0,0,1.20741826973e-06,0.12178281776,0.12178281776,1.0894430022,1.0894430022,0.017878273300809454,0.017708192028917723,1,1,1,1,0,0,8c760659bf494e57,c29403e411614f79,572,572,1
1660857465.913826,72.3125789165,72.716018926,0.201664686203,0.100804805756,0.359443805068,3.23872714728,0.359443805068,3.23872714728,0.23654733642,2.10089351802,0.23654733642,2.10089351802,0,0,0,0,0.122896468648,0.122896468648,1.13783362926,1.13783362926,0.01816753586473906,0.01775041552938764,1,1,1,1,0,0,319934b3ce8c9210,d8d790b6e94cbbfd,569,575,1
1660857466.014631,72.4133839607,72.816823926,0.201720237732,2.38418579102e-07,0.355298460335,3.48708754506,0.355298460335,3.48708754506,0.233915513286,2.32543192959,0.233915513286,2.32543192959,0,0,0,0,0.121382947049,0.121382947049,1.16165561547,1.16165561547,0.017375547534857653,0.01725503482999711,1,1,1,1,0,0,7d63bd8203e76414,2edb093510932e5b,583,577,1
1660857466.1154909,72.5142438412,72.917683826,0.201720237732,0.100860118866,0.364505927595,3.45038270762,0.364505927595,3.45038270762,0.247872405306,2.28500782325,0.247872405306,2.28500782325,0,0,0,0,0.11663352229,0.11663352229,1.16537488437,1.16537488437,0.017557749915961218,0.017062816207947147,1,1,1,1,0,0,ccc5baef3501d0a7,36b94fa8a41c9484,581,581,1
1660857466.216351,72.61510396,73.018543926,0.201719045639,0,0.380915844908,3.62422136301,0.380915844908,3.62422136301,0.265554290559,2.42733837144,0.265554290559,2.42733837144,0,0,0,0,0.115361554349,0.115361554349,1.19688299157,1.19688299157,0.018016279282261773,0.017421335538589725,1,1,1,1,0,0,179a35ef8d390f70,da1d040048d282fd,600,600,1
1660857466.31721,72.7159628868,73.119402926,0.201719045639,0.100858926773,0.388751082124,3.97310091446,0.388751082124,3.97310091446,0.279177713442,2.86097769336,0.279177713442,2.86097769336,0,0,0,0,0.109573368682,0.109573368682,1.1121232211,1.1121232211,0.017765191710498635,0.017665739255418353,1,1,1,1,0,0,56b0b6e9fad88a5a,ad424d4247c9f5c2,628,629,1
1660857466.4180701,72.8168230057,73.220263026,0.201719999313,0,0.390561383541,3.51481778894,0.390561383541,3.51481778894,0.291770460967,2.51738142255,0.291770460967,2.51738142255,0,0,0,0,0.0987909225748,0.0987909225748,0.997436366387,0.997436366387,0.017876674931472172,0.017597194683159373,1,1,1,1,0,0,8be923871a0b42cd,29d984f538174a42,654,651,1
1660857466.51893,72.9176828861,73.321122926,0.201719999313,0.100859880447,0.369629569693,3.57324941382,0.369629569693,3.57324941382,0.279343030015,2.56231409103,0.279343030015,2.56231409103,0,0,0,0,0.0902865396785,0.0902865396785,1.01093532279,1.01093532279,0.017990661620141884,0.01811083712086083,1,1,1,1,0,0,e483957d084f253e,340459dd7a6e4b6d,680,682,1
1660857466.6197901,73.018543005,73.421983026,0.201719999313,0,0.356909495663,3.27100276231,0.356909495663,3.27100276231,0.267811094913,2.40730767726,0.267811094913,2.40730767726,0,0,0,0,0.0890984007506,0.0890984007506,0.863695085054,0.863695085054,0.018027956792839365,0.018024384439384585,1,1,1,1,0,0,6d6f5a251e9dad0a,db3d656f537ed148,631,638,1
1660857466.72065,73.1194028854,73.522842926,0.201719999313,0.100859880447,0.350401401695,4.15636348264,0.350401401695,4.15636348264,0.265769404167,3.26583116558,0.265769404167,3.26583116558,0,0,0,0,0.0846319975274,0.0846319975274,0.890532317055,0.890532317055,0.017820231136259863,0.018327869668786155,1,1,1,1,0,0,93d8903830e029aa,322b03f76b6a8ef5,607,610,1
1660857466.8215101,73.2202630043,73.623703026,0.201663970947,0,0.350705727064,3.4035781884,0.350705727064,3.4035781884,0.258343185643,2.44473797467,0.258343185643,2.44473797467,0,0,0,0,0.0923625414214,0.0923625414214,0.958840213724,0.958840213724,0.018318275216859525,0.018385250208763238,1,1,1,1,0,0,ff02b8e8e7805e52,2ef116f0f645ff47,603,602,1
1660857466.92237,73.3211228848,73.724562926,0.201663970947,0.1008040905,0.358082562891,3.11937604976,0.358082562891,3.11937604976,0.255984505738,2.19572328553,0.255984505738,2.19572328553,0,0,0,0,0.102098057153,0.102098057153,0.923652764226,0.923652764226,0.0191240815616179,0.019112296541081743,1,1,1,1,0,0,90e3f3d8764f3c8f,7c8d074b299768e0,620,625,1
1660857467.023174,73.4219269753,73.825366926,0.201719999313,0,0.354914276113,3.43481643191,0.354914276113,3.43481643191,0.251544625229,2.49850878975,0.251544625229,2.49850878975,0,0,0,0,0.103369650884,0.103369650884,0.936307642163,0.936307642163,0.018713792029456208,0.019043863735590152,1,1,1,1,0,0,030e6f3a20651f36,4b52838da3419532,663,666,1
1660857467.1240339,73.5227868557,73.926226826,0.201719999313,0.100859880447,0.350137477747,3.97512256606,0.350137477747,3.97512256606,0.252933428835,3.01118130081,0.252933428835,3.01118130081,0,0,0,0,0.0972040489115,0.0972040489115,0.963941265248,0.963941265248,0.02025055764899535,0.020228961659153843,1,1,1,1,0,0,0af3ac82c0e5a319,6a9597aae1f98569,645,644,1
1660857467.224894,73.6236469746,74.027086926,0.201719999313,0,0.346875553132,3.85620005232,0.346875553132,3.85620005232,0.252450765397,2.89341796603,0.252450765397,2.89341796603,0,0,0,0,0.0944247877354,0.0944247877354,0.962782086289,0.962782086289,0.01992042543129094,0.01969063795679249,1,1,1,1,0,0,21f6d70a7b5073c6,9f7c5c77d13f3368,629,625,1
1660857467.3257539,73.724506855,74.127946826,0.201719999313,0.100859880447,0.325152549961,3.23188937875,0.325152549961,3.23188937875,0.221606619147,2.08269425276,0.221606619147,2.08269425276,0,0,0,0,0.103545930814,0.103545930814,1.14919512599,1.14919512599,0.02055210086374478,0.021428631306779033,1,1,1,1,0,0,39e1e95b139c7603,6ba61ab5c4356a3c,629,631,1
1660857467.426614,73.8253669739,74.228806926,0.201719999313,0,0.312869313657,3.26826067077,0.312869313657,3.26826067077,0.202043664465,2.06270000869,0.202043664465,2.06270000869,0,0,0,0,0.110825649192,0.110825649192,1.20556066209,1.20556066209,0.018813996912372156,0.0188951805099534,1,1,1,1,0,0,5b8bbe1348a0824d,e7a5c619c1de2ce9,653,653,1
1660857467.5274739,73.9262268543,74.329666826,0.201719999313,0.100859880447,0.294209089039,3.3719147134,0.294209089039,3.3719147134,0.18946115514,2.35159374866,0.18946115514,2.35159374866,0,0,0,0,0.104747933899,0.104747933899,1.02032096474,1.02032096474,0.01858461110601315,0.018653112870557584,1,1,1,1,0,0,3e9496d013a31699,84aaf73ccec0a70e,698,689,1
1660857467.628334,74.0270869732,74.430526926,0.201719999313,0,0.270147543562,2.56075402666,0.270147543562,2.56075402666,0.171610728769,1.37847729995,0.171610728769,1.37847729995,0,0,0,0,0.0985368147929,0.0985368147929,1.18227672671,1.18227672671,0.019843947667129557,0.018681077378307154,1,1,1,1,0,0,68bb9f03b4ff0933,cab800884f46e154,713,702,1
1660857467.7291939,74.1279468536,74.531386826,0.201719999313,0.100859880447,0.270356211355,2.33285444209,0.270356211355,2.33285444209,0.161278971016,1.07017526044,0.161278971016,1.07017526044,0,0,0,0,0.109077240339,0.109077240339,1.26267918165,1.26267918165,0.018794736725355372,0.018362258594502995,1,1,1,1,0,0,c7d1a365021016ef,cc15383b88db5217,712,727,1
1660857467.830054,74.2288069725,74.632246926,0.201663732529,0,0.265257765701,2.36470556547,0.265257765701,2.36470556547,0.157000905544,1.41912435924,0.157000905544,1.41912435924,0,0,0,0,0.108256860157,0.108256860157,0.945581206231,0.945581206231,0.0198106864075883,0.019967508713060515,1,1,1,1,0,0,6bb9a18c0f8c6de6,083c4b637b94c310,746,737,1
1660857467.9309139,74.329666853,74.733106826,0.201663732529,0.100803852081,0.250741970796,2.73190763218,0.250741970796,2.73190763218,0.147892227989,1.81475555363,0.147892227989,1.81475555363,0,0,0,0,0.102849742807,0.102849742807,0.917152078547,0.917152078547,0.01829946072866127,0.01848931188992103,1,2,1,1,0,0,47eec951629695d5,87f3fd148bd09e77,781,785,1
1660857468.031718,74.4304709435,74.833910926,0.201719522476,2.38418579102e-07,0.231318194087,2.44507472953,0.232860127457,2.84262894624,0.136853712013,1.54900915408,0.13831287849,2.01296295135,0,1.49614618391,0,1.46094022782,0.0944644820737,0.0945472489672,0.896065575457,0.829665994893,0.020724364557271543,0.020729908795207246,1,1,1,1,1,1,a3e0d5e1f573033c,d2c4b9c051317823,809,814,1
