pipeline,stamp,gt_supported,exclude_reason,gt_left_stamp,gt_right_stamp,gt_bracket_width_s,nearest_gt_dt_s
mature_imu,1660857586.8381481,1,,1660857586.737288,1660857586.939008,0.201719999313,0.100859880447
mature_imu,1660857586.939008,1,,1660857586.939008,1660857587.140671,0.201663017273,0
mature_imu,1660857587.0398121,1,,1660857586.939008,1660857587.140671,0.201663017273,0.1008040905
mature_imu,1660857587.140671,1,,1660857587.140671,1660857587.342391,0.201719999313,0
mature_imu,1660857587.2415309,1,,1660857587.140671,1660857587.342391,0.201719999313,0.100859880447
mature_imu,1660857587.342391,1,,1660857587.342391,1660857587.544111,0.201719999313,0
mature_imu,1660857587.4432509,1,,1660857587.342391,1660857587.544111,0.201719999313,0.100859880447
mature_imu,1660857587.544111,1,,1660857587.544111,1660857587.745831,0.201719999313,0
mature_imu,1660857587.6449709,1,,1660857587.544111,1660857587.745831,0.201719999313,0.100859880447
mature_imu,1660857587.745831,1,,1660857587.745831,1660857587.947551,0.201719999313,0
mature_imu,1660857587.8466909,1,,1660857587.745831,1660857587.947551,0.201719999313,0.100859880447
mature_imu,1660857587.947551,1,,1660857587.947551,1660857588.149215,0.201663970947,0
mature_imu,1660857588.0483551,1,,1660857587.947551,1660857588.149215,0.201663970947,0.1008040905
mature_imu,1660857588.149215,1,,1660857588.149215,1660857588.350935,0.201719999313,0
mature_imu,1660857588.2500751,1,,1660857588.149215,1660857588.350935,0.201719999313,0.100859880447
mature_imu,1660857588.350935,1,,1660857588.350935,1660857588.5526552,0.201720237732,0
mature_imu,1660857588.4517951,1,,1660857588.350935,1660857588.5526552,0.201720237732,0.100860118866
mature_imu,1660857588.552655,1,,1660857588.350935,1660857588.5526552,0.201720237732,2.38418579102e-07
mature_imu,1660857588.6535151,1,,1660857588.5526552,1660857588.754375,0.201719760895,0.100859880447
mature_imu,1660857588.754375,1,,1660857588.754375,1660857588.956095,0.201719999313,0
mature_imu,1660857588.8552351,1,,1660857588.754375,1660857588.956095,0.201719999313,0.100859880447
mature_imu,1660857588.956095,1,,1660857588.956095,1660857589.157758,0.201663017273,0
mature_imu,1660857589.0568981,1,,1660857588.956095,1660857589.157758,0.201663017273,0.100803136826
mature_imu,1660857589.157758,1,,1660857589.157758,1660857589.359477,0.201719045639,0
mature_imu,1660857589.2586181,1,,1660857589.157758,1660857589.359477,0.201719045639,0.100858926773
mature_imu,1660857589.359477,1,,1660857589.359477,1660857589.561197,0.201719999313,0
mature_imu,1660857589.4603369,1,,1660857589.359477,1660857589.561197,0.201719999313,0.100859880447
mature_imu,1660857589.561197,1,,1660857589.561197,1660857589.762917,0.201719999313,0
mature_imu,1660857589.6620569,1,,1660857589.561197,1660857589.762917,0.201719999313,0.100859880447
mature_imu,1660857589.762917,1,,1660857589.762917,1660857589.964637,0.201719999313,0
mature_imu,1660857589.8637769,1,,1660857589.762917,1660857589.964637,0.201719999313,0.100859880447
mature_imu,1660857589.964637,1,,1660857589.964637,1660857590.166301,0.201663970947,0
mature_imu,1660857590.0654409,1,,1660857589.964637,1660857590.166301,0.201663970947,0.100803852081
mature_imu,1660857590.166301,1,,1660857590.166301,1660857590.368021,0.201719999313,0
mature_imu,1660857590.2671609,1,,1660857590.166301,1660857590.368021,0.201719999313,0.100859880447
mature_imu,1660857590.368021,1,,1660857590.368021,1660857590.569741,0.201719999313,0
mature_imu,1660857590.4688809,1,,1660857590.368021,1660857590.569741,0.201719999313,0.100859880447
mature_imu,1660857590.569741,1,,1660857590.569741,1660857590.771461,0.201719999313,0
mature_imu,1660857590.6706009,1,,1660857590.569741,1660857590.771461,0.201719999313,0.100859880447
mature_imu,1660857590.771461,1,,1660857590.771461,1660857590.973181,0.201719999313,0
mature_imu,1660857590.8723209,1,,1660857590.771461,1660857590.973181,0.201719999313,0.100859880447
mature_imu,1660857590.973181,1,,1660857590.973181,1660857591.174845,0.201663970947,0
mature_imu,1660857591.0739851,1,,1660857590.973181,1660857591.174845,0.201663970947,0.1008040905
mature_imu,1660857591.174845,1,,1660857591.174845,1660857591.376565,0.201719999313,0
mature_imu,1660857591.2757051,1,,1660857591.174845,1660857591.376565,0.201719999313,0.100859880447
mature_imu,1660857591.376565,1,,1660857591.376565,1660857591.578284,0.201719045639,0
mature_imu,1660857591.4774251,1,,1660857591.376565,1660857591.578284,0.201719045639,0.100858926773
mature_imu,1660857591.578284,1,,1660857591.578284,1660857591.780004,0.201719999313,0
mature_imu,1660857591.6791439,1,,1660857591.578284,1660857591.780004,0.201719999313,0.100859880447
mature_imu,1660857591.780004,1,,1660857591.780004,1660857591.9817238,0.201719760895,0
mature_imu,1660857591.8808639,1,,1660857591.780004,1660857591.9817238,0.201719760895,0.100859880447
mature_imu,1660857591.981724,1,,1660857591.9817238,1660857592.183388,0.201664209366,2.38418579102e-07
mature_imu,1660857592.0825281,1,,1660857591.9817238,1660857592.183388,0.201664209366,0.100804328918
mature_imu,1660857592.183388,1,,1660857592.183388,1660857592.385108,0.201719999313,0
mature_imu,1660857592.2842481,1,,1660857592.183388,1660857592.385108,0.201719999313,0.100859880447
mature_imu,1660857592.385108,1,,1660857592.385108,1660857592.586828,0.201719999313,0
mature_imu,1660857592.4859681,1,,1660857592.385108,1660857592.586828,0.201719999313,0.100859880447
mature_imu,1660857592.586828,1,,1660857592.586828,1660857592.788548,0.201719999313,0
mature_imu,1660857592.6876881,1,,1660857592.586828,1660857592.788548,0.201719999313,0.100859880447
mature_imu,1660857592.788548,1,,1660857592.788548,1660857592.990268,0.201719999313,0
mature_imu,1660857592.8894081,1,,1660857592.788548,1660857592.990268,0.201719999313,0.100859880447
mature_imu,1660857592.990268,1,,1660857592.990268,1660857593.1919312,0.201663255692,0
mature_imu,1660857593.0910709,1,,1660857592.990268,1660857593.1919312,0.201663255692,0.100802898407
mature_imu,1660857593.191931,1,,1660857592.990268,1660857593.1919312,0.201663255692,2.38418579102e-07
mature_imu,1660857593.2927909,1,,1660857593.1919312,1660857593.393651,0.201719760895,0.100859642029
mature_imu,1660857593.393651,1,,1660857593.393651,1660857593.595371,0.201719999313,0
mature_imu,1660857593.4945109,1,,1660857593.393651,1660857593.595371,0.201719999313,0.100859880447
mature_imu,1660857593.595371,1,,1660857593.595371,1660857593.79709,0.201719045639,0
mature_imu,1660857593.6962299,1,,1660857593.595371,1660857593.79709,0.201719045639,0.100858926773
mature_imu,1660857593.7970901,1,,1660857593.79709,1660857593.99881,0.201719999313,0
mature_imu,1660857593.8979499,1,,1660857593.79709,1660857593.99881,0.201719999313,0.100859880447
mature_imu,1660857593.9988101,1,,1660857593.99881,1660857594.200474,0.201663970947,0
mature_imu,1660857594.0996139,1,,1660857593.99881,1660857594.200474,0.201663970947,0.100803852081
mature_imu,1660857594.200474,1,,1660857594.200474,1660857594.402194,0.201719999313,0
mature_imu,1660857594.3013339,1,,1660857594.200474,1660857594.402194,0.201719999313,0.100859880447
mature_imu,1660857594.402194,1,,1660857594.402194,1660857594.603914,0.201719999313,0
mature_imu,1660857594.5030539,1,,1660857594.402194,1660857594.603914,0.201719999313,0.100859880447
mature_imu,1660857594.603914,1,,1660857594.603914,1660857594.805634,0.201719999313,0
mature_imu,1660857594.7047739,1,,1660857594.603914,1660857594.805634,0.201719999313,0.100859880447
mature_imu,1660857594.805634,1,,1660857594.805634,1660857595.007298,0.201663970947,0
mature_imu,1660857594.9064939,1,,1660857594.805634,1660857595.007298,0.201663970947,0.1008040905
mature_imu,1660857595.007298,1,,1660857595.007298,1660857595.2090182,0.201720237732,0
mature_imu,1660857595.1081581,1,,1660857595.007298,1660857595.2090182,0.201720237732,0.100860118866
mature_imu,1660857595.209018,1,,1660857595.007298,1660857595.2090182,0.201720237732,2.38418579102e-07
mature_imu,1660857595.3098781,1,,1660857595.2090182,1660857595.410738,0.201719760895,0.100859880447
mature_imu,1660857595.410738,1,,1660857595.410738,1660857595.612458,0.201719999313,0
mature_imu,1660857595.5115981,1,,1660857595.410738,1660857595.612458,0.201719999313,0.100859880447
mature_imu,1660857595.612458,1,,1660857595.612458,1660857595.814178,0.201719999313,0
mature_imu,1660857595.7133181,1,,1660857595.612458,1660857595.814178,0.201719999313,0.100859880447
mature_imu,1660857595.814178,1,,1660857595.814178,1660857596.015841,0.201663017273,0
mature_imu,1660857595.9150369,1,,1660857595.814178,1660857596.015841,0.201663017273,0.1008040905
mature_imu,1660857596.015841,1,,1660857596.015841,1660857596.217561,0.201719999313,0
mature_imu,1660857596.1167009,1,,1660857596.015841,1660857596.217561,0.201719999313,0.100859880447
mature_imu,1660857596.217561,1,,1660857596.217561,1660857596.419281,0.201719999313,0
mature_imu,1660857596.3184209,1,,1660857596.217561,1660857596.419281,0.201719999313,0.100859880447
mature_imu,1660857596.419281,1,,1660857596.419281,1660857596.621001,0.201719999313,0
mature_imu,1660857596.5201409,1,,1660857596.419281,1660857596.621001,0.201719999313,0.100859880447
mature_imu,1660857596.621001,1,,1660857596.621001,1660857596.822721,0.201719999313,0
mature_imu,1660857596.7218609,1,,1660857596.621001,1660857596.822721,0.201719999313,0.100859880447
mature_imu,1660857596.822721,1,,1660857596.822721,1660857597.024385,0.201663970947,0
mature_imu,1660857596.9235809,1,,1660857596.822721,1660857597.024385,0.201663970947,0.1008040905
mature_imu,1660857597.024385,1,,1660857597.024385,1660857597.226105,0.201719999313,0
mature_imu,1660857597.1252451,1,,1660857597.024385,1660857597.226105,0.201719999313,0.100859880447
mature_imu,1660857597.226105,1,,1660857597.226105,1660857597.427825,0.201719999313,0
mature_imu,1660857597.3269651,1,,1660857597.226105,1660857597.427825,0.201719999313,0.100859880447
mature_imu,1660857597.427825,1,,1660857597.427825,1660857597.629545,0.201719999313,0
mature_imu,1660857597.5286851,1,,1660857597.427825,1660857597.629545,0.201719999313,0.100859880447
mature_imu,1660857597.629545,1,,1660857597.629545,1660857597.831265,0.201719999313,0
mature_imu,1660857597.7304051,1,,1660857597.629545,1660857597.831265,0.201719999313,0.100859880447
mature_imu,1660857597.831265,1,,1660857597.831265,1660857598.032927,0.201662063599,0
mature_imu,1660857597.9321251,1,,1660857597.831265,1660857598.032927,0.201662063599,0.100801944733
mature_imu,1660857598.032927,1,,1660857598.032927,1660857598.234647,0.201719999313,0
mature_imu,1660857598.1337869,1,,1660857598.032927,1660857598.234647,0.201719999313,0.100859880447
mature_imu,1660857598.234647,1,,1660857598.234647,1660857598.436367,0.201719999313,0
mature_imu,1660857598.3355069,1,,1660857598.234647,1660857598.436367,0.201719999313,0.100859880447
mature_imu,1660857598.436367,1,,1660857598.436367,1660857598.6380868,0.201719760895,0
mature_imu,1660857598.5372269,1,,1660857598.436367,1660857598.6380868,0.201719760895,0.100859880447
mature_imu,1660857598.638087,1,,1660857598.6380868,1660857598.839807,0.201720237732,2.38418579102e-07
mature_imu,1660857598.7389469,1,,1660857598.6380868,1660857598.839807,0.201720237732,0.100860118866
mature_imu,1660857598.839807,1,,1660857598.839807,1660857599.041471,0.201663970947,0
mature_imu,1660857598.9406669,1,,1660857598.839807,1660857599.041471,0.201663970947,0.1008040905
mature_imu,1660857599.041471,1,,1660857599.041471,1660857599.243191,0.201719999313,0
mature_imu,1660857599.1423309,1,,1660857599.041471,1660857599.243191,0.201719999313,0.100859880447
mature_imu,1660857599.243191,1,,1660857599.243191,1660857599.444911,0.201719999313,0
mature_imu,1660857599.3440509,1,,1660857599.243191,1660857599.444911,0.201719999313,0.100859880447
mature_imu,1660857599.444911,1,,1660857599.444911,1660857599.646631,0.201719999313,0
mature_imu,1660857599.5457709,1,,1660857599.444911,1660857599.646631,0.201719999313,0.100859880447
mature_imu,1660857599.646631,1,,1660857599.646631,1660857599.848351,0.201719999313,0
mature_imu,1660857599.7474909,1,,1660857599.646631,1660857599.848351,0.201719999313,0.100859880447
mature_imu,1660857599.848351,1,,1660857599.848351,1660857600.050015,0.201663970947,0
mature_imu,1660857599.9492109,1,,1660857599.848351,1660857600.050015,0.201663970947,0.1008040905
mature_imu,1660857600.050015,1,,1660857600.050015,1660857600.251734,0.201719045639,0
mature_imu,1660857600.1508751,1,,1660857600.050015,1660857600.251734,0.201719045639,0.100858926773
mature_imu,1660857600.251734,1,,1660857600.251734,1660857600.453454,0.201719999313,0
mature_imu,1660857600.3525939,1,,1660857600.251734,1660857600.453454,0.201719999313,0.100859880447
mature_imu,1660857600.453454,1,,1660857600.453454,1660857600.6551743,0.201720237732,0
mature_imu,1660857600.5543139,1,,1660857600.453454,1660857600.6551743,0.201720237732,0.100859880447
mature_imu,1660857600.655174,1,,1660857600.453454,1660857600.6551743,0.201720237732,2.38418579102e-07
mature_imu,1660857600.7560339,1,,1660857600.6551743,1660857600.856894,0.201719760895,0.100859642029
mature_imu,1660857600.856894,1,,1660857600.856894,1660857601.058566,0.201672077179,0
mature_imu,1660857600.9577539,1,,1660857600.856894,1660857601.058566,0.201672077179,0.100812196732
mature_imu,1660857601.0585661,1,,1660857601.058566,1660857601.260286,0.201719999313,0
mature_imu,1660857601.159426,1,,1660857601.058566,1660857601.260286,0.201719999313,0.100859880447
mature_imu,1660857601.2602861,1,,1660857601.260286,1660857601.462006,0.201719999313,0
mature_imu,1660857601.361146,1,,1660857601.260286,1660857601.462006,0.201719999313,0.100859880447
mature_imu,1660857601.4620061,1,,1660857601.462006,1660857601.663726,0.201719999313,0
mature_imu,1660857601.562866,1,,1660857601.462006,1660857601.663726,0.201719999313,0.100859880447
mature_imu,1660857601.6637261,1,,1660857601.663726,1660857601.865446,0.201719999313,0
mature_imu,1660857601.764586,1,,1660857601.663726,1660857601.865446,0.201719999313,0.100859880447
mature_imu,1660857601.8654461,1,,1660857601.865446,1660857602.067101,0.201654911041,0
mature_imu,1660857601.966306,1,,1660857601.865446,1660857602.067101,0.201654911041,0.100795030594
mature_imu,1660857602.067101,1,,1660857602.067101,1660857602.268821,0.201719999313,0
mature_imu,1660857602.1679609,1,,1660857602.067101,1660857602.268821,0.201719999313,0.100859880447
mature_imu,1660857602.268821,1,,1660857602.268821,1660857602.47054,0.201719045639,0
mature_imu,1660857602.3696809,1,,1660857602.268821,1660857602.47054,0.201719045639,0.100859165192
mature_imu,1660857602.47054,1,,1660857602.47054,1660857602.67226,0.201719999313,0
mature_imu,1660857602.5713999,1,,1660857602.47054,1660857602.67226,0.201719999313,0.100859880447
mature_imu,1660857602.67226,1,,1660857602.67226,1660857602.87398,0.201719999313,0
mature_imu,1660857602.7731199,1,,1660857602.67226,1660857602.87398,0.201719999313,0.100859880447
mature_imu,1660857602.87398,1,,1660857602.87398,1660857603.075644,0.201663970947,0
mature_imu,1660857602.9748399,1,,1660857602.87398,1660857603.075644,0.201663970947,0.1008040905
mature_imu,1660857603.075644,1,,1660857603.075644,1660857603.277364,0.201719999313,0
mature_imu,1660857603.1765039,1,,1660857603.075644,1660857603.277364,0.201719999313,0.100859880447
mature_imu,1660857603.277364,1,,1660857603.277364,1660857603.479084,0.201719999313,0
mature_imu,1660857603.3782239,1,,1660857603.277364,1660857603.479084,0.201719999313,0.100859880447
mature_imu,1660857603.479084,1,,1660857603.479084,1660857603.680804,0.201719999313,0
mature_imu,1660857603.5799439,1,,1660857603.479084,1660857603.680804,0.201719999313,0.100859880447
mature_imu,1660857603.680804,1,,1660857603.680804,1660857603.882524,0.201719999313,0
mature_imu,1660857603.7816639,1,,1660857603.680804,1660857603.882524,0.201719999313,0.100859880447
mature_imu,1660857603.882524,1,,1660857603.882524,1660857604.084188,0.201663970947,0
mature_imu,1660857603.9833839,1,,1660857603.882524,1660857604.084188,0.201663970947,0.1008040905
mature_imu,1660857604.084188,1,,1660857604.084188,1660857604.285908,0.201719999313,0
mature_imu,1660857604.1850481,1,,1660857604.084188,1660857604.285908,0.201719999313,0.100859880447
mature_imu,1660857604.285908,1,,1660857604.285908,1660857604.487628,0.201719999313,0
mature_imu,1660857604.3867681,1,,1660857604.285908,1660857604.487628,0.201719999313,0.100859880447
mature_imu,1660857604.487628,1,,1660857604.487628,1660857604.689347,0.201719045639,0
mature_imu,1660857604.5884869,1,,1660857604.487628,1660857604.689347,0.201719045639,0.100858926773
mature_imu,1660857604.689347,1,,1660857604.689347,1660857604.891067,0.201719999313,0
mature_imu,1660857604.7902069,1,,1660857604.689347,1660857604.891067,0.201719999313,0.100859880447
mature_imu,1660857604.891067,1,,1660857604.891067,1660857605.09273,0.201663017273,0
mature_imu,1660857604.9919269,1,,1660857604.891067,1660857605.09273,0.201663017273,0.100803136826
mature_imu,1660857605.09273,1,,1660857605.09273,1660857605.2944498,0.201719760895,0
mature_imu,1660857605.1935899,1,,1660857605.09273,1660857605.2944498,0.201719760895,0.100859880447
mature_imu,1660857605.29445,1,,1660857605.2944498,1660857605.49617,0.201720237732,2.38418579102e-07
mature_imu,1660857605.3953099,1,,1660857605.2944498,1660857605.49617,0.201720237732,0.100860118866
mature_imu,1660857605.49617,1,,1660857605.49617,1660857605.69789,0.201719999313,0
mature_imu,1660857605.5970299,1,,1660857605.49617,1660857605.69789,0.201719999313,0.100859880447
mature_imu,1660857605.69789,1,,1660857605.69789,1660857605.89961,0.201719999313,0
mature_imu,1660857605.7987499,1,,1660857605.69789,1660857605.89961,0.201719999313,0.100859880447
mature_imu,1660857605.89961,1,,1660857605.89961,1660857606.101274,0.201663970947,0
mature_imu,1660857606.0004139,1,,1660857605.89961,1660857606.101274,0.201663970947,0.100803852081
mature_imu,1660857606.101274,1,,1660857606.101274,1660857606.302994,0.201719999313,0
mature_imu,1660857606.2021339,1,,1660857606.101274,1660857606.302994,0.201719999313,0.100859880447
mature_imu,1660857606.302994,1,,1660857606.302994,1660857606.504714,0.201719999313,0
mature_imu,1660857606.4038539,1,,1660857606.302994,1660857606.504714,0.201719999313,0.100859880447
mature_imu,1660857606.504714,1,,1660857606.504714,1660857606.706433,0.201719045639,0
mature_imu,1660857606.6055739,1,,1660857606.504714,1660857606.706433,0.201719045639,0.100859165192
mature_imu,1660857606.7064331,1,,1660857606.706433,1660857606.908153,0.201719999313,0
mature_imu,1660857606.8072929,1,,1660857606.706433,1660857606.908153,0.201719999313,0.100859880447
mature_imu,1660857606.9081531,1,,1660857606.908153,1660857607.109817,0.201663970947,0
mature_imu,1660857607.0089569,1,,1660857606.908153,1660857607.109817,0.201663970947,0.100803852081
mature_imu,1660857607.109817,1,,1660857607.109817,1660857607.3115373,0.201720237732,0
mature_imu,1660857607.2106769,1,,1660857607.109817,1660857607.3115373,0.201720237732,0.100859880447
mature_imu,1660857607.311537,1,,1660857607.109817,1660857607.3115373,0.201720237732,2.38418579102e-07
mature_imu,1660857607.4123969,1,,1660857607.3115373,1660857607.513257,0.201719760895,0.100859642029
mature_imu,1660857607.513257,1,,1660857607.513257,1660857607.714977,0.201719999313,0
mature_imu,1660857607.6141169,1,,1660857607.513257,1660857607.714977,0.201719999313,0.100859880447
mature_imu,1660857607.714977,1,,1660857607.714977,1660857607.916697,0.201719999313,0
mature_imu,1660857607.8158369,1,,1660857607.714977,1660857607.916697,0.201719999313,0.100859880447
mature_imu,1660857607.916697,1,,1660857607.916697,1660857608.118361,0.201663970947,0
mature_imu,1660857608.0175011,1,,1660857607.916697,1660857608.118361,0.201663970947,0.1008040905
mature_imu,1660857608.118361,1,,1660857608.118361,1660857608.320081,0.201719999313,0
mature_imu,1660857608.2192211,1,,1660857608.118361,1660857608.320081,0.201719999313,0.100859880447
mature_imu,1660857608.320081,1,,1660857608.320081,1660857608.521801,0.201719999313,0
mature_imu,1660857608.4209411,1,,1660857608.320081,1660857608.521801,0.201719999313,0.100859880447
mature_imu,1660857608.521801,1,,1660857608.521801,1660857608.723521,0.201719999313,0
mature_imu,1660857608.6226611,1,,1660857608.521801,1660857608.723521,0.201719999313,0.100859880447
mature_imu,1660857608.723521,1,,1660857608.723521,1660857608.92524,0.201719045639,0
mature_imu,1660857608.8243811,1,,1660857608.723521,1660857608.92524,0.201719045639,0.100858926773
mature_imu,1660857608.92524,1,,1660857608.92524,1660857609.126903,0.201663017273,0
mature_imu,1660857609.0260429,1,,1660857608.92524,1660857609.126903,0.201663017273,0.100802898407
mature_imu,1660857609.1269031,1,,1660857609.126903,1660857609.328623,0.201719999313,0
mature_imu,1660857609.2277629,1,,1660857609.126903,1660857609.328623,0.201719999313,0.100859880447
mature_imu,1660857609.3286231,1,,1660857609.328623,1660857609.530343,0.201719999313,0
mature_imu,1660857609.4294829,1,,1660857609.328623,1660857609.530343,0.201719999313,0.100859880447
mature_imu,1660857609.5303431,1,,1660857609.530343,1660857609.732063,0.201719999313,0
mature_imu,1660857609.6312029,1,,1660857609.530343,1660857609.732063,0.201719999313,0.100859880447
mature_imu,1660857609.7320631,1,,1660857609.732063,1660857609.933783,0.201719999313,0
mature_imu,1660857609.8329229,1,,1660857609.732063,1660857609.933783,0.201719999313,0.100859880447
mature_imu,1660857609.9337831,1,,1660857609.933783,1660857610.135447,0.201663970947,0
mature_imu,1660857610.0345869,1,,1660857609.933783,1660857610.135447,0.201663970947,0.100803852081
mature_imu,1660857610.135447,1,,1660857610.135447,1660857610.337167,0.201719999313,0
mature_imu,1660857610.2363069,1,,1660857610.135447,1660857610.337167,0.201719999313,0.100859880447
mature_imu,1660857610.337167,1,,1660857610.337167,1660857610.538887,0.201719999313,0
mature_imu,1660857610.4380269,1,,1660857610.337167,1660857610.538887,0.201719999313,0.100859880447
mature_imu,1660857610.538887,1,,1660857610.538887,1660857610.740607,0.201719999313,0
mature_imu,1660857610.6397469,1,,1660857610.538887,1660857610.740607,0.201719999313,0.100859880447
mature_imu,1660857610.740607,1,,1660857610.740607,1660857610.942327,0.201719999313,0
mature_imu,1660857610.8414669,1,,1660857610.740607,1660857610.942327,0.201719999313,0.100859880447
mature_imu,1660857610.942327,1,,1660857610.942327,1660857611.14399,0.201663017273,0
mature_imu,1660857611.0431299,1,,1660857610.942327,1660857611.14399,0.201663017273,0.100802898407
mature_imu,1660857611.14399,1,,1660857611.14399,1660857611.34571,0.201719999313,0
mature_imu,1660857611.2448499,1,,1660857611.14399,1660857611.34571,0.201719999313,0.100859880447
mature_imu,1660857611.34571,1,,1660857611.34571,1660857611.54743,0.201719999313,0
mature_imu,1660857611.4465699,1,,1660857611.34571,1660857611.54743,0.201719999313,0.100859880447
mature_imu,1660857611.54743,1,,1660857611.54743,1660857611.74915,0.201719999313,0
mature_imu,1660857611.6482899,1,,1660857611.54743,1660857611.74915,0.201719999313,0.100859880447
mature_imu,1660857611.74915,1,,1660857611.74915,1660857611.95087,0.201719999313,0
mature_imu,1660857611.8500099,1,,1660857611.74915,1660857611.95087,0.201719999313,0.100859880447
mature_imu,1660857611.95087,1,,1660857611.95087,1660857612.152534,0.201663970947,0
mature_imu,1660857612.0516739,1,,1660857611.95087,1660857612.152534,0.201663970947,0.100803852081
mature_imu,1660857612.152534,1,,1660857612.152534,1660857612.354254,0.201719999313,0
mature_imu,1660857612.2533939,1,,1660857612.152534,1660857612.354254,0.201719999313,0.100859880447
mature_imu,1660857612.354254,1,,1660857612.354254,1660857612.555974,0.201719999313,0
mature_imu,1660857612.4551139,1,,1660857612.354254,1660857612.555974,0.201719999313,0.100859880447
mature_imu,1660857612.555974,1,,1660857612.555974,1660857612.757694,0.201719999313,0
mature_imu,1660857612.6568339,1,,1660857612.555974,1660857612.757694,0.201719999313,0.100859880447
mature_imu,1660857612.757694,1,,1660857612.757694,1660857612.959414,0.201719999313,0
mature_imu,1660857612.8585539,1,,1660857612.757694,1660857612.959414,0.201719999313,0.100859880447
mature_imu,1660857612.959414,1,,1660857612.959414,1660857613.161076,0.201662063599,0
mature_imu,1660857613.0602169,1,,1660857612.959414,1660857613.161076,0.201662063599,0.100802898407
mature_imu,1660857613.1610761,1,,1660857613.161076,1660857613.362796,0.201719999313,0
mature_imu,1660857613.2619359,1,,1660857613.161076,1660857613.362796,0.201719999313,0.100859880447
mature_imu,1660857613.3627961,1,,1660857613.362796,1660857613.564516,0.201719999313,0
mature_imu,1660857613.4636559,1,,1660857613.362796,1660857613.564516,0.201719999313,0.100859880447
mature_imu,1660857613.5645161,1,,1660857613.564516,1660857613.766236,0.201719999313,0
mature_imu,1660857613.6653759,1,,1660857613.564516,1660857613.766236,0.201719999313,0.100859880447
mature_imu,1660857613.7662361,1,,1660857613.766236,1660857613.967956,0.201719999313,0
mature_imu,1660857613.8670959,1,,1660857613.766236,1660857613.967956,0.201719999313,0.100859880447
mature_imu,1660857613.9679561,1,,1660857613.967956,1660857614.16962,0.201663970947,0
mature_imu,1660857614.0687599,1,,1660857613.967956,1660857614.16962,0.201663970947,0.100803852081
mature_imu,1660857614.16962,1,,1660857614.16962,1660857614.37134,0.201719999313,0
mature_imu,1660857614.2704799,1,,1660857614.16962,1660857614.37134,0.201719999313,0.100859880447
mature_imu,1660857614.37134,1,,1660857614.37134,1660857614.57306,0.201719999313,0
mature_imu,1660857614.4721999,1,,1660857614.37134,1660857614.57306,0.201719999313,0.100859880447
mature_imu,1660857614.57306,1,,1660857614.57306,1660857614.7747803,0.201720237732,0
mature_imu,1660857614.6739199,1,,1660857614.57306,1660857614.7747803,0.201720237732,0.100859880447
mature_imu,1660857614.77478,1,,1660857614.57306,1660857614.7747803,0.201720237732,2.38418579102e-07
mature_imu,1660857614.8756399,1,,1660857614.7747803,1660857614.9765,0.201719760895,0.100859642029
mature_imu,1660857614.9765,1,,1660857614.9765,1660857615.178164,0.201663970947,0
mature_imu,1660857615.0773039,1,,1660857614.9765,1660857615.178164,0.201663970947,0.100803852081
mature_imu,1660857615.178164,1,,1660857615.178164,1660857615.379883,0.201719045639,0
mature_imu,1660857615.2790229,1,,1660857615.178164,1660857615.379883,0.201719045639,0.100858926773
mature_imu,1660857615.3798831,1,,1660857615.379883,1660857615.581603,0.201719999313,0
mature_imu,1660857615.4807429,1,,1660857615.379883,1660857615.581603,0.201719999313,0.100859880447
mature_imu,1660857615.5816031,1,,1660857615.581603,1660857615.783323,0.201719999313,0
mature_imu,1660857615.6824629,1,,1660857615.581603,1660857615.783323,0.201719999313,0.100859880447
mature_imu,1660857615.783323,1,,1660857615.783323,1660857615.985043,0.201719999313,0
mature_imu,1660857615.8841829,1,,1660857615.783323,1660857615.985043,0.201719999313,0.100859880447
mature_imu,1660857615.985043,1,,1660857615.985043,1660857616.186706,0.201663017273,0
mature_imu,1660857616.0858459,1,,1660857615.985043,1660857616.186706,0.201663017273,0.100802898407
mature_imu,1660857616.1867061,1,,1660857616.186706,1660857616.388426,0.201719999313,0
mature_imu,1660857616.2875659,1,,1660857616.186706,1660857616.388426,0.201719999313,0.100859880447
mature_imu,1660857616.3884261,1,,1660857616.388426,1660857616.590146,0.201719999313,0
mature_imu,1660857616.4892859,1,,1660857616.388426,1660857616.590146,0.201719999313,0.100859880447
mature_imu,1660857616.5901461,1,,1660857616.590146,1660857616.791866,0.201719999313,0
mature_imu,1660857616.6910059,1,,1660857616.590146,1660857616.791866,0.201719999313,0.100859880447
mature_imu,1660857616.7918661,1,,1660857616.791866,1660857616.993586,0.201719999313,0
mature_imu,1660857616.8927259,1,,1660857616.791866,1660857616.993586,0.201719999313,0.100859880447
mature_imu,1660857616.9935861,1,,1660857616.993586,1660857617.19525,0.201663970947,0
mature_imu,1660857617.0943899,1,,1660857616.993586,1660857617.19525,0.201663970947,0.100803852081
mature_imu,1660857617.19525,1,,1660857617.19525,1660857617.3969688,0.20171880722,0
mature_imu,1660857617.2961099,1,,1660857617.19525,1660857617.3969688,0.20171880722,0.100858926773
mature_imu,1660857617.3969691,1,,1660857617.3969688,1660857617.598689,0.201720237732,2.38418579102e-07
mature_imu,1660857617.497829,1,,1660857617.3969688,1660857617.598689,0.201720237732,0.100860118866
mature_imu,1660857617.5986891,1,,1660857617.598689,1660857617.800409,0.201719999313,0
